source_file,source_page,hunt_code,hunt_name,totals_line,totals_numbers,res_total_permits,nr_total_permits,total_permits,parse_style
24_youth_antlerless_drawing_odds_report.pdf,18,DA1046,"Antlerless Deer - Nine Mile, Price River Valley - Archery, Mzldr, Shotgn Only",Totals 12 0 5 5 1 in 2.4 Totals 0 0 0 0 N/A,12;0;5;5;1;2;4;0;0;0;0,5,0,5,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,19,DA1047,Two Doe Antlerless Deer - Vernal-ouray Valley - Any Legal Weapon,Totals 77 0 9 9 1 in 8.6 Totals 6 0 1 1 1 in 6.0,77;0;9;9;1;8;6;6;0;1;1;1;6;0,9,6,15,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,20,DA1048,Antlerless Deer - Fillmore City - Archery,Totals 7 0 3 3 1 in 2.3 Totals 0 0 0 0 N/A,7;0;3;3;1;2;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,21,DA1049,Antlerless Deer - Ashley Valley - Archery,Totals 8 0 8 8 1 in 1.0 Totals 0 0 0 0 N/A,8;0;8;8;1;1;0;0;0;0;0,8,0,8,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,22,DA1050,Cwmu Antlerless Deer - The Rose Of Snowville - Any Legal Weapon,Totals 36 0 1 1 1 in 36.0 Totals 0 0 0 0 N/A,36;0;1;1;1;36;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,24,EA1010,"Antlerless Elk - Cache, Rich - Any Legal Weapon",Totals 4 0 3 3 1 in 1.3 Totals 0 0 0 0 N/A,4;0;3;3;1;1;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,25,EA1011,"Antlerless Elk - Cache, Richards Hollow - Any Legal Weapon",Totals 18 0 3 3 1 in 6.0 Totals 0 0 0 0 N/A,18;0;3;3;1;6;0;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,26,EA1012,"Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",Totals 7 0 1 1 1 in 7.0 Totals 0 0 0 0 N/A,7;0;1;1;1;7;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,27,EA1013,Antlerless Elk - Central Manti - Any Legal Weapon,Totals 90 0 10 10 1 in 9.0 Totals 4 0 1 1 1 in 4.0,90;0;10;10;1;9;0;4;0;1;1;1;4;0,10,4,14,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,28,EA1015,Antlerless Elk - Ferron Canyon - Any Legal Weapon,Totals 25 0 10 10 1 in 2.5 Totals 0 0 0 0 N/A,25;0;10;10;1;2;5;0;0;0;0,10,0,10,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,29,EA1017,Antlerless Elk - Gordon Creek-price Canyon - Any Legal Weapon,Totals 32 0 13 13 1 in 2.5 Totals 0 0 0 0 N/A,32;0;13;13;1;2;5;0;0;0;0,13,0,13,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,30,EA1018,Antlerless Elk - Horn Mtn - Any Legal Weapon,Totals 30 0 10 10 1 in 3.0 Totals 0 0 0 0 N/A,30;0;10;10;1;3;0;0;0;0;0,10,0,10,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,31,EA1020,Antlerless Elk - Mohrland-stump Flat - Any Legal Weapon,Totals 18 0 17 17 1 in 1.1 Totals 0 0 0 0 N/A,18;0;17;17;1;1;1;0;0;0;0,17,0,17,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,32,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,Totals 56 0 40 40 1 in 1.4 Totals 0 0 0 0 N/A,56;0;40;40;1;1;4;0;0;0;0,40,0,40,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,33,EA1022,Antlerless Elk - North Manti - Any Legal Weapon,Totals 92 0 50 50 1 in 1.8 Totals 3 0 3 3 1 in 1.0,92;0;50;50;1;1;8;3;0;3;3;1;1;0,50,3,53,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,34,EA1023,Antlerless Elk - South Manti - Any Legal Weapon,Totals 59 0 18 18 1 in 3.3 Totals 3 0 2 2 1 in 1.5,59;0;18;18;1;3;3;3;0;2;2;1;1;5,18,3,21,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,35,EA1024,Antlerless Elk - South Manti - Any Legal Weapon,Totals 68 0 18 18 1 in 3.8 Totals 4 0 2 2 1 in 2.0,68;0;18;18;1;3;8;4;0;2;2;1;2;0,18,4,22,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,36,EA1025,Antlerless Elk - West Manti - Any Legal Weapon,Totals 32 0 20 20 1 in 1.6 Totals 1 0 1 1 1 in 1.0,32;0;20;20;1;1;6;1;0;1;1;1;1;0,20,1,21,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,37,EA1026,Antlerless Elk - Chalk Creek - Any Legal Weapon,Totals 16 0 16 16 1 in 1.0 Totals 0 0 0 0 N/A,16;0;16;16;1;1;0;0;0;0;0,16,0,16,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,38,EA1030,"Antlerless Elk - Fillmore, Pahvant - Any Legal Weapon",Totals 34 0 9 9 1 in 3.8 Totals 1 0 1 1 1 in 1.0,34;0;9;9;1;3;8;1;0;1;1;1;1;0,9,1,10,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,39,EA1031,"Antlerless Elk - Fillmore, Pahvant - Any Legal Weapon",Totals 42 0 9 9 1 in 4.7 Totals 0 0 0 0 N/A,42;0;9;9;1;4;7;0;0;0;0,9,0,9,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,40,EA1033,Antlerless Elk - Kamas - Any Legal Weapon,Totals 27 0 24 24 1 in 1.1 Totals 0 0 0 0 N/A,27;0;24;24;1;1;1;0;0;0;0,24,0,24,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,41,EA1035,"Antlerless Elk - Kamas, Oakley - Any Legal Weapon",Totals 5 0 5 5 1 in 1.0 Totals 1 0 1 1 1 in 1.0,5;0;5;5;1;1;0;1;0;1;1;1;1;0,5,1,6,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,42,EA1037,"Antlerless Elk - La Sal, Dolores Triangle - Any Legal Weapon",Totals 5 0 5 5 1 in 1.0 Totals 2 0 1 1 1 in 2.0,5;0;5;5;1;1;0;2;0;1;1;1;2;0,5,2,7,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,43,EA1038,"Antlerless Elk - La Sal, La Sal Mtns - Any Legal Weapon",Totals 27 0 27 27 1 in 1.0 Totals 2 0 2 2 1 in 1.0,27;0;27;27;1;1;0;2;0;2;2;1;1;0,27,2,29,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,44,EA1039,"Antlerless Elk - La Sal, La Sal Mtns - Any Legal Weapon",Totals 40 0 40 40 1 in 1.0 Totals 0 0 0 0 N/A,40;0;40;40;1;1;0;0;0;0;0,40,0,40,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,45,EA1040,"Antlerless Elk - Monroe, Koosharem Valley - Any Legal Weapon",Totals 4 0 1 1 1 in 4.0 Totals 0 0 0 0 N/A,4;0;1;1;1;4;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,46,EA1044,"Antlerless Elk - Morgan-south Rich, South Rich - Any Legal Weapon",Totals 7 0 6 6 1 in 1.2 Totals 0 0 0 0 N/A,7;0;6;6;1;1;2;0;0;0;0,6,0,6,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,47,EA1049,"Antlerless Elk - Mt Dutton, Deep Creek - Any Legal Weapon",Totals 15 0 14 14 1 in 1.1 Totals 0 0 0 0 N/A,15;0;14;14;1;1;1;0;0;0;0,14,0,14,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,48,EA1054,"Antlerless Elk - Nine Mile, West Anthro - Any Legal Weapon",Totals 14 0 10 10 1 in 1.4 Totals 0 0 0 0 N/A,14;0;10;10;1;1;4;0;0;0;0,10,0,10,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,49,EA1056,"Antlerless Elk - North Slope, Greendale - Any Legal Weapon",Totals 4 0 0 0 N/A Totals 0 0 0 0 N/A,4;0;0;0;0;0;0;0,0,0,0,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,50,EA1058,"Antlerless Elk - North Slope, Henry's Fork-burnt Fork - Any Legal Weapon",Totals 16 0 16 16 1 in 1.0 Totals 0 0 0 0 N/A,16;0;16;16;1;1;0;0;0;0;0,16,0,16,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,51,EA1060,"Antlerless Elk - North Slope, West Daggett - Muzzleloader",Totals 5 0 3 3 1 in 1.7 Totals 0 0 0 0 N/A,5;0;3;3;1;1;7;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,52,EA1061,"Antlerless Elk - North Slope, West Daggett - Muzzleloader",Totals 2 0 2 2 1 in 1.0 Totals 0 0 0 0 N/A,2;0;2;2;1;1;0;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,53,EA1063,Antlerless Elk - Ogden - Any Legal Weapon,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,1;0;1;1;1;1;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,54,EA1069,Antlerless Elk - Panguitch Lake - Any Legal Weapon,Totals 94 0 4 4 1 in 23.5 Totals 3 0 0 0 N/A,94;0;4;4;1;23;5;3;0;0;0,4,3,7,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,55,EA1073,Antlerless Elk - Paunsaugunt - Any Legal Weapon,Totals 9 0 3 3 1 in 3.0 Totals 0 0 0 0 N/A,9;0;3;3;1;3;0;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,56,EA1074,Antlerless Elk - Pine Valley - Any Legal Weapon,Totals 3 0 0 0 N/A Totals 0 0 0 0 N/A,3;0;0;0;0;0;0;0,0,0,0,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,57,EA1075,Antlerless Elk - Boulder East - Any Legal Weapon,Totals 11 0 2 2 1 in 5.5 Totals 0 0 0 0 N/A,11;0;2;2;1;5;5;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,58,EA1076,Antlerless Elk - Boulder West - Any Legal Weapon,Totals 17 0 3 3 1 in 5.7 Totals 0 0 0 0 N/A,17;0;3;3;1;5;7;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,59,EA1077,Antlerless Elk - Boulder-circle Cliffs - Any Legal Weapon,Totals 4 0 3 3 1 in 1.3 Totals 0 0 0 0 N/A,4;0;3;3;1;1;3;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,60,EA1078,Antlerless Elk - Fishlake/thousand Lakes - Any Legal Weapon,Totals 120 0 26 26 1 in 4.6 Totals 1 0 1 1 1 in 1.0,120;0;26;26;1;4;6;1;0;1;1;1;1;0,26,1,27,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,61,EA1079,Antlerless Elk - Fishlake/thousand Lakes East - Any Legal Weapon,Totals 71 0 9 9 1 in 7.9 Totals 2 0 1 1 1 in 2.0,71;0;9;9;1;7;9;2;0;1;1;1;2;0,9,2,11,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,62,EA1080,Antlerless Elk - Fishlake/thousand Lakes West - Any Legal Weapon,Totals 74 0 5 5 1 in 14.8 Totals 1 0 0 0 N/A,74;0;5;5;1;14;8;1;0;0;0,5,1,6,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,63,EA1081,Antlerless Elk - San Juan - Any Legal Weapon,Totals 27 0 22 22 1 in 1.2 Totals 7 0 2 2 1 in 3.5,27;0;22;22;1;1;2;7;0;2;2;1;3;5,22,7,29,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,64,EA1082,Antlerless Elk - San Juan - Any Legal Weapon,Totals 59 0 22 22 1 in 2.7 Totals 2 0 2 2 1 in 1.0,59;0;22;22;1;2;7;2;0;2;2;1;1;0,22,2,24,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,65,EA1084,"Antlerless Elk - San Rafael, North - Any Legal Weapon",Totals 1 0 0 0 N/A Totals 0 0 0 0 N/A,1;0;0;0;0;0;0;0,0,0,0,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,66,EA1085,Antlerless Elk - Vernal/bonanza - Archery,Totals 3 0 3 3 1 in 1.0 Totals 0 0 0 0 N/A,3;0;3;3;1;1;0;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,67,EA1087,Antlerless Elk - Vernal/bonanza - Any Legal Weapon,Totals 45 0 19 19 1 in 2.4 Totals 1 0 1 1 1 in 1.0,45;0;19;19;1;2;4;1;0;1;1;1;1;0,19,1,20,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,68,EA1089,Antlerless Elk - Diamond Mtn - Any Legal Weapon,Totals 24 0 10 10 1 in 2.4 Totals 0 0 0 0 N/A,24;0;10;10;1;2;4;0;0;0;0,10,0,10,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,69,EA1090,Antlerless Elk - Diamond Mtn - Any Legal Weapon,Totals 21 0 10 10 1 in 2.1 Totals 0 0 0 0 N/A,21;0;10;10;1;2;1;0;0;0;0,10,0,10,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,70,EA1094,Antlerless Elk - Mosby Mtn - Any Legal Weapon,Totals 20 0 19 19 1 in 1.1 Totals 1 0 1 1 1 in 1.0,20;0;19;19;1;1;1;1;0;1;1;1;1;0,19,1,20,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,71,EA1101,Antlerless Elk - Southwest Desert - Any Legal Weapon,Totals 178 0 15 15 1 in 11.9 Totals 9 0 1 1 1 in 9.0,178;0;15;15;1;11;9;9;0;1;1;1;9;0,15,9,24,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,72,EA1106,"Antlerless Elk - Wasatch Mtns, Avintaquin - Any Legal Weapon",Totals 17 0 17 17 1 in 1.0 Totals 1 0 1 1 1 in 1.0,17;0;17;17;1;1;0;1;0;1;1;1;1;0,17,1,18,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,73,EA1110,"Antlerless Elk - Wasatch Mtns, Salt Lake - Any Legal Weapon",Totals 10 0 9 9 1 in 1.1 Totals 0 0 0 0 N/A,10;0;9;9;1;1;1;0;0;0;0,9,0,9,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,74,EA1111,"Antlerless Elk - Wasatch Mtns, Wallsburg - Any Legal Weapon",Totals 17 0 6 6 1 in 2.8 Totals 0 0 0 0 N/A,17;0;6;6;1;2;8;0;0;0;0,6,0,6,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,75,EA1112,"Antlerless Elk - Wasatch Mtns, Wallsburg - Any Legal Weapon",Totals 24 0 9 9 1 in 2.7 Totals 5 0 1 1 1 in 5.0,24;0;9;9;1;2;7;5;0;1;1;1;5;0,9,5,14,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,76,EA1113,"Antlerless Elk - Wasatch Mtns, West Heber - Any Legal Weapon",Totals 5 0 5 5 1 in 1.0 Totals 1 0 0 0 N/A,5;0;5;5;1;1;0;1;0;0;0,5,1,6,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,77,EA1114,"Antlerless Elk - Wasatch Mtns, West Timpanogos - Any Legal Weapon",Totals 40 0 6 6 1 in 6.7 Totals 0 0 0 0 N/A,40;0;6;6;1;6;7;0;0;0;0,6,0,6,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,78,EA1116,Antlerless Elk - Zion - Any Legal Weapon,Totals 10 0 3 3 1 in 3.3 Totals 1 0 0 0 N/A,10;0;3;3;1;3;3;1;0;0;0,3,1,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,79,EA1117,Antlerless Elk - Zion - Any Legal Weapon,Totals 18 0 18 18 1 in 1.0 Totals 0 0 0 0 N/A,18;0;18;18;1;1;0;0;0;0;0,18,0,18,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,80,EA1118,Cwmu Antlerless Elk - Alton - Any Legal Weapon,Totals 6 0 1 1 1 in 6.0 Totals 0 0 0 0 N/A,6;0;1;1;1;6;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,81,EA1119,Cwmu Antlerless Elk - Bar J Ranch - Any Legal Weapon,Totals 12 0 2 2 1 in 6.0 Totals 0 0 0 0 N/A,12;0;2;2;1;6;0;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,82,EA1120,Cwmu Antlerless Elk - Bear Mountain - Any Legal Weapon,Totals 5 0 4 4 1 in 1.3 Totals 0 0 0 0 N/A,5;0;4;4;1;1;3;0;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,83,EA1121,Cwmu Antlerless Elk - Boobe Hole - Any Legal Weapon,Totals 17 0 2 2 1 in 8.5 Totals 0 0 0 0 N/A,17;0;2;2;1;8;5;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,84,EA1122,Cwmu Antlerless Elk - Causey Spring - Any Legal Weapon,Totals 8 0 1 1 1 in 8.0 Totals 0 0 0 0 N/A,8;0;1;1;1;8;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,85,EA1124,Cwmu Antlerless Elk - Chimney Rock - Any Legal Weapon,Totals 3 0 2 2 1 in 1.5 Totals 0 0 0 0 N/A,3;0;2;2;1;1;5;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,86,EA1125,Cwmu Antlerless Elk - Coldwater Ranch - Any Legal Weapon,Totals 29 0 4 4 1 in 7.3 Totals 0 0 0 0 N/A,29;0;4;4;1;7;3;0;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,87,EA1129,Cwmu Antlerless Elk - Deseret - Any Legal Weapon,Totals 161 0 62 62 1 in 2.6 Totals 0 0 0 0 N/A,161;0;62;62;1;2;6;0;0;0;0,62,0,62,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,88,EA1130,Cwmu Antlerless Elk - Double Cone - Any Legal Weapon,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,1;0;1;1;1;1;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,89,EA1131,Cwmu Antlerless Elk - Durst Mountain - Any Legal Weapon,Totals 28 0 6 6 1 in 4.7 Totals 0 0 0 0 N/A,28;0;6;6;1;4;7;0;0;0;0,6,0,6,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,90,EA1132,Cwmu Antlerless Elk - East Fork Chalk Creek - Any Legal Weapon,Totals 6 0 6 6 1 in 1.0 Totals 0 0 0 0 N/A,6;0;6;6;1;1;0;0;0;0;0,6,0,6,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,91,EA1134,Cwmu Antlerless Elk - Ensign Ranches - Any Legal Weapon,Totals 38 0 12 12 1 in 3.2 Totals 0 0 0 0 N/A,38;0;12;12;1;3;2;0;0;0;0,12,0,12,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,92,EA1135,Cwmu Antlerless Elk - Folley Ridge - Any Legal Weapon,Totals 8 0 4 4 1 in 2.0 Totals 0 0 0 0 N/A,8;0;4;4;1;2;0;0;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,93,EA1136,Cwmu Antlerless Elk - Grass Valley/clark Canyon - Any Legal Weapon,Totals 37 0 10 10 1 in 3.7 Totals 0 0 0 0 N/A,37;0;10;10;1;3;7;0;0;0;0,10,0,10,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,94,EA1137,Cwmu Antlerless Elk - Grazing Pasture - Any Legal Weapon,Totals 14 0 1 1 1 in 14.0 Totals 0 0 0 0 N/A,14;0;1;1;1;14;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,95,EA1138,Cwmu Antlerless Elk - Guildersleeve - Any Legal Weapon,Totals 8 0 4 4 1 in 2.0 Totals 0 0 0 0 N/A,8;0;4;4;1;2;0;0;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,96,EA1139,Cwmu Antlerless Elk - Hardscrabble - Any Legal Weapon,Totals 5 0 2 2 1 in 2.5 Totals 0 0 0 0 N/A,5;0;2;2;1;2;5;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,97,EA1140,Cwmu Antlerless Elk - Heaston East - Any Legal Weapon,Totals 22 0 4 4 1 in 5.5 Totals 0 0 0 0 N/A,22;0;4;4;1;5;5;0;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,98,EA1141,Cwmu Antlerless Elk - Hiawatha - Any Legal Weapon,Totals 11 0 1 1 1 in 11.0 Totals 0 0 0 0 N/A,11;0;1;1;1;11;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,99,EA1142,Cwmu Antlerless Elk - Indian Head - Any Legal Weapon,Totals 3 0 2 2 1 in 1.5 Totals 0 0 0 0 N/A,3;0;2;2;1;1;5;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,100,EA1143,Cwmu Antlerless Elk - J.b. Ranch - Any Legal Weapon,Totals 13 0 4 4 1 in 3.3 Totals 0 0 0 0 N/A,13;0;4;4;1;3;3;0;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,101,EA1145,Cwmu Antlerless Elk - Johnson Mountain Ranch - Any Legal Weapon,Totals 31 0 4 4 1 in 7.8 Totals 0 0 0 0 N/A,31;0;4;4;1;7;8;0;0;0;0,4,0,4,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,102,EA1146,Cwmu Antlerless Elk - Jump Creek - Any Legal Weapon,Totals 11 0 1 1 1 in 11.0 Totals 0 0 0 0 N/A,11;0;1;1;1;11;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,103,EA1147,Cwmu Antlerless Elk - Little Red Creek - Any Legal Weapon,Totals 15 0 3 3 1 in 5.0 Totals 0 0 0 0 N/A,15;0;3;3;1;5;0;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,104,EA1149,Cwmu Antlerless Elk - Minnie Maud Ridge - Any Legal Weapon,Totals 4 0 1 1 1 in 4.0 Totals 0 0 0 0 N/A,4;0;1;1;1;4;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,105,EA1151,Cwmu Antlerless Elk - Moon Ranch - Any Legal Weapon,Totals 2 0 1 1 1 in 2.0 Totals 0 0 0 0 N/A,2;0;1;1;1;2;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,106,EA1153,Cwmu Antlerless Elk - Old Woman Plateau - Any Legal Weapon,Totals 5 0 0 0 N/A Totals 0 0 0 0 N/A,5;0;0;0;0;0;0;0,0,0,0,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,107,EA1156,Cwmu Antlerless Elk - Preston Nutter Ranch - Any Legal Weapon,Totals 8 0 1 1 1 in 8.0 Totals 0 0 0 0 N/A,8;0;1;1;1;8;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,108,EA1157,Cwmu Antlerless Elk - Redd Ranches - Any Legal Weapon,Totals 14 0 7 7 1 in 2.0 Totals 0 0 0 0 N/A,14;0;7;7;1;2;0;0;0;0;0,7,0,7,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,109,EA1158,Cwmu Antlerless Elk - Riverview Ranch Llc - Any Legal Weapon,Totals 7 0 1 1 1 in 7.0 Totals 0 0 0 0 N/A,7;0;1;1;1;7;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,110,EA1159,Cwmu Antlerless Elk - Roan Cliffs - Any Legal Weapon,Totals 3 0 1 1 1 in 3.0 Totals 0 0 0 0 N/A,3;0;1;1;1;3;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,111,EA1160,Cwmu Antlerless Elk - Sand Creek - Any Legal Weapon,Totals 2 0 1 1 1 in 2.0 Totals 0 0 0 0 N/A,2;0;1;1;1;2;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,112,EA1161,Cwmu Antlerless Elk - Scofield Canyons - Any Legal Weapon,Totals 25 0 1 1 1 in 25.0 Totals 0 0 0 0 N/A,25;0;1;1;1;25;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,113,EA1162,Cwmu Antlerless Elk - Scofield East - Any Legal Weapon,Totals 5 0 2 2 1 in 2.5 Totals 0 0 0 0 N/A,5;0;2;2;1;2;5;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,114,EA1163,Cwmu Antlerless Elk - Scofield West - Any Legal Weapon,Totals 3 0 3 3 1 in 1.0 Totals 0 0 0 0 N/A,3;0;3;3;1;1;0;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,115,EA1164,Cwmu Antlerless Elk - Sj Ranch - Any Legal Weapon,Totals 3 0 1 1 1 in 3.0 Totals 0 0 0 0 N/A,3;0;1;1;1;3;0;0;0;0;0,1,0,1,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,116,EA1165,Cwmu Antlerless Elk - Skull Crack - Any Legal Weapon,Totals 11 0 3 3 1 in 3.7 Totals 0 0 0 0 N/A,11;0;3;3;1;3;7;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,117,EA1166,Cwmu Antlerless Elk - Soldier Summit - Any Legal Weapon,Totals 9 0 3 3 1 in 3.0 Totals 0 0 0 0 N/A,9;0;3;3;1;3;0;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,118,EA1167,Cwmu Antlerless Elk - South Canyon - Any Legal Weapon,Totals 6 0 2 2 1 in 3.0 Totals 0 0 0 0 N/A,6;0;2;2;1;3;0;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,119,EA1168,Cwmu Antlerless Elk - Spring Creek/dodge - Any Legal Weapon,Totals 3 0 3 3 1 in 1.0 Totals 0 0 0 0 N/A,3;0;3;3;1;1;0;0;0;0;0,3,0,3,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,120,EA1170,Cwmu Antlerless Elk - Strawberry Ridge - Any Legal Weapon,Totals 7 0 2 2 1 in 3.5 Totals 0 0 0 0 N/A,7;0;2;2;1;3;5;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,121,EA1172,Cwmu Antlerless Elk - Three C - Any Legal Weapon,Totals 6 0 2 2 1 in 3.0 Totals 0 0 0 0 N/A,6;0;2;2;1;3;0;0;0;0;0,2,0,2,res_nr_split
24_youth_antlerless_drawing_odds_report.pdf,122,EA1174,Cwmu Antlerless Elk - Two Bear - Any Legal Weapon,Totals 41 0 12 12 1 in 3.4 Totals 0 0 0 0 N/A,41;0;12;12;1;3;4;0;0;0;0,12,0,12,res_nr_split
