record_kind,source_dataset,reported_draw_year,model_target_year,source_record_id,candidate_promotion_status,candidate_promotion_reason,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,database_hunt_code_status,database_boundary_id,database_hunt_name,database_species,database_sex_type,database_weapon,database_hunt_type,hunt_name,raw_hunt_name,species,sex_type,hunt_type,hunt_class,weapon,season,year,draw_pool,draw_method,residency,points,eligible_applicants,bonus_permits,preference_permits,regular_permits,total_permits,total_drawn,success_ratio,p_draw_percent,source_file,source_path,source_file_path,source_sha256,page_number,source_pdf_page,pdf_page_number,source_report_page,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,total_public_permits,total_public_draw_permits,total_quota,source_family,source_classification,source_class,validation_status,normalization_status,database_permits_2025_draw_total,database_permits_2025_total,draw_type,status,reference_match_status,metadata_status,missing_required_metadata,hunt_name_source,boundary_id_source,species_source,sex_type_source,hunt_type_source,weapon_source,hunt_class_source,season_source,database_2026_match,hunt_master_enriched_match,required_metadata_complete,database_truth_match
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:546,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3046,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3046,617,PRESENT_IN_CURRENT_DATABASE,617,La Sal La Sal Mtns,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,La Sal La Sal Mtns,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:547,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3047,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3047,629,PRESENT_IN_CURRENT_DATABASE,629,Monroe,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Monroe,Monroe,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:548,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3047,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3047,629,PRESENT_IN_CURRENT_DATABASE,629,Monroe,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Monroe,Monroe,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:549,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3048,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3048,629,PRESENT_IN_CURRENT_DATABASE,629,Monroe,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Monroe,Monroe,Elk,Bull,Limited Entry - Private Land Only,Public,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:550,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3048,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3048,629,PRESENT_IN_CURRENT_DATABASE,629,Monroe,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Monroe,Monroe,Elk,Bull,Limited Entry - Private Land Only,Public,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:551,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3049,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3049,630,PRESENT_IN_CURRENT_DATABASE,630,Mt Dutton,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Mt Dutton,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:552,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3049,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3049,630,PRESENT_IN_CURRENT_DATABASE,630,Mt Dutton,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Mt Dutton,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:553,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3050,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3050,630,PRESENT_IN_CURRENT_DATABASE,630,Mt Dutton,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Mt Dutton,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:554,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3050,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3050,630,PRESENT_IN_CURRENT_DATABASE,630,Mt Dutton,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Mt Dutton,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:555,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3053,140,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3053,140,PRESENT_IN_CURRENT_DATABASE,140,North Slope Three Corners,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,North Slope Three Corners,North Slope Three Corners,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Oct 04 2025 - Oct 16 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:556,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3053,140,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3053,140,PRESENT_IN_CURRENT_DATABASE,140,North Slope Three Corners,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,North Slope Three Corners,North Slope Three Corners,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Oct 04 2025 - Oct 16 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:557,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3056,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3056,634,PRESENT_IN_CURRENT_DATABASE,634,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Panguitch Lake,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:558,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3056,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3056,634,PRESENT_IN_CURRENT_DATABASE,634,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Panguitch Lake,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:559,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3057,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3057,634,PRESENT_IN_CURRENT_DATABASE,634,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Panguitch Lake,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Public,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:560,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3057,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3057,634,PRESENT_IN_CURRENT_DATABASE,634,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Panguitch Lake,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Public,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:561,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3063,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3063,175,PRESENT_IN_CURRENT_DATABASE,175,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:562,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3063,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3063,175,PRESENT_IN_CURRENT_DATABASE,175,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:563,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3064,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3064,175,PRESENT_IN_CURRENT_DATABASE,175,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Oct 04 2025 - Oct 16 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:564,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3064,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3064,175,PRESENT_IN_CURRENT_DATABASE,175,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Oct 04 2025 - Oct 16 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:565,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3065,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3065,175,PRESENT_IN_CURRENT_DATABASE,175,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Public,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:566,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3065,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3065,175,PRESENT_IN_CURRENT_DATABASE,175,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Public,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:567,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3066,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3066,183,PRESENT_IN_CURRENT_DATABASE,183,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,San Juan Bull Elk,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Public,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:568,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3066,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3066,183,PRESENT_IN_CURRENT_DATABASE,183,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,San Juan Bull Elk,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Public,Any Legal Weapon,Sept 17 2025 - Sept 21 2025 - Private Land Only,2026,standard,,Resident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,HUNT_MASTER_ENRICHED_ACCESS_TYPE,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
POINT_ROW,draw_results_long_year_2026,2026,2027,draw_results_long_year_2026:569,CANDIDATE_REVIEW_ONLY,Preserved global draw point row for year-specific comparison.,EL3067,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,EL3067,183,PRESENT_IN_CURRENT_DATABASE,183,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,San Juan Bull Elk,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Private,Any Legal Weapon,Nov 08 2025 - Nov 16 2025 - Private Land Only,2026,standard,,Nonresident,0,,,,,,,,,DATABASE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_DRAW_ODDS_SOURCE,DATABASE_2026_TRUTH_V3,COMPLETE,,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,DATABASE_2026_TRUTH_V3,INFERRED_FROM_HUNT_NAME_OR_POOL,DATABASE_2026_TRUTH_V3,TRUE,True,TRUE,YES
