source_file,pdf_page_number,printed_page,line_number_on_pdf_page,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,12,code_citation,R657-5-7,Utah Admin. Rule R657-5-7 and Utah Code § 23-13-18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,12,code_citation,23-13-18,Utah Admin. Rule R657-5-7 and Utah Code § 23-13-18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,12,number_or_money,5,Utah Admin. Rule R657-5-7 and Utah Code § 23-13-18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,12,number_or_money,7,Utah Admin. Rule R657-5-7 and Utah Code § 23-13-18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,12,number_or_money,23,Utah Admin. Rule R657-5-7 and Utah Code § 23-13-18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,12,number_or_money,13,Utah Admin. Rule R657-5-7 and Utah Code § 23-13-18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,12,number_or_money,18,Utah Admin. Rule R657-5-7 and Utah Code § 23-13-18
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,14,number_or_money,2023,"related amendments in March 2023, including tional institutions, individuals or groups"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,16,date,"May 3, 2023","went into effect May 3, 2023. (including the take of a bear or cougar"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,16,number_or_money,3,"went into effect May 3, 2023. (including the take of a bear or cougar"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,16,number_or_money,2023,"went into effect May 3, 2023. (including the take of a bear or cougar"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,25,date,Dec. 31,land from July 31 to Dec. 31 (with some era in use during the seasonal closure?
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,25,number_or_money,31,land from July 31 to Dec. 31 (with some era in use during the seasonal closure?
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,36,number_or_money,48,or bears is prohibited. That includes 48 hours before any hunt in the area
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,37,number_or_money,48,"images or video, location information, through 48 hours after any big game,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,11,11,51,number_or_money,11,11
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,1,number_or_money,12,12
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,2,number_or_money,3202,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,9,number_or_money,2023,2023 SEASON DATES
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,21,number_or_money,30,be sure to do so at least 30 days before your
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,22,date,Sept. 1,"days, generally between Sept. 1 and Oct. 31."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,22,date,Oct. 31,"days, generally between Sept. 1 and Oct. 31."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,22,number_or_money,1,"days, generally between Sept. 1 and Oct. 31."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,22,number_or_money,31,"days, generally between Sept. 1 and Oct. 31."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,28,date,Sept. 1,instances it may be outside of the Sept. 1-Oct.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,28,number_or_money,1,instances it may be outside of the Sept. 1-Oct.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,30,number_or_money,31,31 dates.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,31,number_or_money,30,permit less than 30 days before the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,12,12,49,number_or_money,2023,2023 big game season:
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,6,number_or_money,2023,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,8,number_or_money,2023,2023 SEASON DATES
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,11,date,Feb. 1,Online course completion Feb. 1-April 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,11,number_or_money,1,Online course completion Feb. 1-April 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,11,number_or_money,15,Online course completion Feb. 1-April 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,12,code_citation,R657-5-21,Utah Admin. Rule R657-5-21 certificate required*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,12,number_or_money,5,Utah Admin. Rule R657-5-21 certificate required*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,12,number_or_money,21,Utah Admin. Rule R657-5-21 certificate required*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,17,date,Feb. 1,"From Feb. 1 to April 15, 2023, you must"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,17,number_or_money,1,"From Feb. 1 to April 15, 2023, you must"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,17,number_or_money,15,"From Feb. 1 to April 15, 2023, you must"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,17,number_or_money,2023,"From Feb. 1 to April 15, 2023, you must"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,48,number_or_money,2023,How many permits will be available in 2023?
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,49,number_or_money,2023,The Utah Wildlife Board approved 2023 general-season elk permit numbers at the Decem-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,50,number_or_money,2022,ber 2022 meeting:
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,51,number_or_money,"15,000","15,000 general-season permits for the early season any-legal-weapon any bull hunt"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,52,number_or_money,"15,000","15,000 spike bull permits, with a cap of 4,500 available as multi-season permits"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,52,number_or_money,"4,500","15,000 spike bull permits, with a cap of 4,500 available as multi-season permits"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,57,number_or_money,2023,meets in May 2023.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,62,number_or_money,27,"week of April. Hunters will be able to edit their applications until April 27, 2023."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,62,number_or_money,2023,"week of April. Hunters will be able to edit their applications until April 27, 2023."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,13,13,63,number_or_money,13,13
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,1,number_or_money,14,14
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,2,number_or_money,3202,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,13,number_or_money,365,365-day hunting license 365-day hunting license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,14,number_or_money,$11,$11 $29
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,14,number_or_money,$29,$11 $29
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,15,number_or_money,13,(age 13 and under) (age 17 and younger)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,15,number_or_money,17,(age 13 and under) (age 17 and younger)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,16,number_or_money,365,365-day hunting license 365-day hunting license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,17,number_or_money,$16,$16 $72
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,17,number_or_money,$72,$16 $72
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,18,number_or_money,14,(ages 14-17) (age 18 and older)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,18,number_or_money,17,(ages 14-17) (age 18 and older)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,18,number_or_money,18,(ages 14-17) (age 18 and older)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,19,number_or_money,365,365-day hunting license Multi-year hunting license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,20,number_or_money,$34,"$34 $71 per year,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,20,number_or_money,$71,"$34 $71 per year,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,21,number_or_money,18,(ages 18-64) (up to five years) for age
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,21,number_or_money,64,(ages 18-64) (up to five years) for age
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,23,number_or_money,18,18 and older
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,24,number_or_money,365,365-day hunting license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,25,number_or_money,$25,$25
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,26,number_or_money,65,(age 65 and older) 365-day combination*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,26,number_or_money,365,(age 65 and older) 365-day combination*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,27,number_or_money,17,license (age 17 and $33
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,27,number_or_money,$33,license (age 17 and $33
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,28,number_or_money,365,365-day hunting license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,30,number_or_money,$25.50,for disabled veterans (see $25.50
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,31,number_or_money,6,the box on page 6) 365-day combination*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,31,number_or_money,365,the box on page 6) 365-day combination*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,32,number_or_money,$98,$98
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,33,number_or_money,18,license (age 18 and older)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,34,number_or_money,$33,"Multi-year hunting license $33 per year,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,35,number_or_money,18,"(age 18 and older) up to five years Multi-year combination* $97 per year,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,35,number_or_money,$97,"(age 18 and older) up to five years Multi-year combination* $97 per year,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,36,number_or_money,18,license (age 18 and older) up to five years
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,37,number_or_money,365,365-day combination*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,38,number_or_money,$20,$20
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,39,number_or_money,14,license (ages 14-17)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,39,number_or_money,17,license (ages 14-17)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,41,number_or_money,365,365-day combination* Utah and also allows you to fish with a second pole.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,42,number_or_money,$38,$38
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,43,number_or_money,18,license (ages 18-64)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,43,number_or_money,64,license (ages 18-64)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,44,number_or_money,365,365-day combination*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,45,number_or_money,$29,$29 License fee changes
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,46,number_or_money,65,license (age 65 and older)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,47,number_or_money,2022,"In 2022, the Utah Wildlife Board"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,48,number_or_money,365,365-day combination
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,51,number_or_money,$28.50,$28.50 Utah's hunting and fishing license fees.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,53,number_or_money,6,page 6) The Utah Legislature will consider the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,55,number_or_money,$37,"Multi-year combination* $37 per year,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,56,number_or_money,2023,"early 2023. If approved, the license fee"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,57,number_or_money,18,license (age 18 and older) up to five years
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,58,number_or_money,1,"changes will go into effect on July 1,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,59,number_or_money,2023,"* A combination license allows you to hunt or fish in 2023. Visit wildlife.utah.gov after June 1,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,59,number_or_money,1,"* A combination license allows you to hunt or fish in 2023. Visit wildlife.utah.gov after June 1,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,14,14,61,number_or_money,2023,2023 for more information.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,6,number_or_money,2023,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,12,number_or_money,$55,CWMU $55 $337
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,12,number_or_money,$337,CWMU $55 $337
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,14,number_or_money,$10,fee is $10 for residents and $15 for nonresi- Limited entry $55 $337
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,14,number_or_money,$15,fee is $10 for residents and $15 for nonresi- Limited entry $55 $337
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,14,number_or_money,$55,fee is $10 for residents and $15 for nonresi- Limited entry $55 $337
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,14,number_or_money,$337,fee is $10 for residents and $15 for nonresi- Limited entry $55 $337
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,19,number_or_money,$413,"fees, visit wildlife.utah.gov/licenses/fees. Bull moose $413 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,19,number_or_money,"$2,200","fees, visit wildlife.utah.gov/licenses/fees. Bull moose $413 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,20,number_or_money,$413,"Deer permit fees CWMU $413 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,20,number_or_money,"$2,200","Deer permit fees CWMU $413 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,22,number_or_money,$40,General deer $40 $398 Permit Resident Nonres.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,22,number_or_money,$398,General deer $40 $398 Permit Resident Nonres.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,23,number_or_money,$40,CWMU $40 $398 Bison (not on
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,23,number_or_money,$398,CWMU $40 $398 Bison (not on
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,24,number_or_money,$413,"$413 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,24,number_or_money,"$2,200","$413 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,27,number_or_money,$80,$80 $468
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,27,number_or_money,$468,$80 $468
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,29,number_or_money,"$1,110","$1,110 $2,615"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,29,number_or_money,"$2,615","$1,110 $2,615"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,30,number_or_money,$168,Antelope Island Premium CWMU $168 $768
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,30,number_or_money,$768,Antelope Island Premium CWMU $168 $768
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,31,number_or_money,$80,Limited entry $80 $650 Bighorn sheep permit fees
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,31,number_or_money,$650,Limited entry $80 $650 Bighorn sheep permit fees
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,33,number_or_money,$145,"$145 $1,100"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,33,number_or_money,"$1,100","$145 $1,100"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,35,number_or_money,$513,"Desert bighorn $513 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,35,number_or_money,"$2,200","Desert bighorn $513 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,37,number_or_money,$168,"limited entry $168 $768 Rocky Mountain $513 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,37,number_or_money,$768,"limited entry $168 $768 Rocky Mountain $513 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,37,number_or_money,$513,"limited entry $168 $768 Rocky Mountain $513 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,37,number_or_money,"$2,200","limited entry $168 $768 Rocky Mountain $513 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,40,number_or_money,$305,"$305 $1,330"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,40,number_or_money,"$1,330","$305 $1,330"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,43,number_or_money,$80,Management and $80 $650 Permit Resident Nonres.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,43,number_or_money,$650,Management and $80 $650 Permit Resident Nonres.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,45,number_or_money,$413,"Mountain goat $413 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,45,number_or_money,"$2,200","Mountain goat $413 $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,51,number_or_money,$50,$50 $593
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,51,number_or_money,$593,$50 $593
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,53,number_or_money,18,Adult (18 and older)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,55,number_or_money,$150,$150 $800 Residents $195
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,55,number_or_money,$800,$150 $800 Residents $195
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,55,number_or_money,$195,$150 $800 Residents $195
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,57,number_or_money,"$1,047","Nonresidents $1,047"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,59,number_or_money,$50,$50 $593
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,59,number_or_money,$593,$50 $593
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,60,number_or_money,$75,bull/hunter's choice Lifetime license holders $75
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,61,number_or_money,$50,Youth general season $50 $593
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,61,number_or_money,$593,Youth general season $50 $593
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,62,number_or_money,12,Youth (12 to 17 years old)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,62,number_or_money,17,Youth (12 to 17 years old)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,63,number_or_money,$285,"CWMU $285 $1,000"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,63,number_or_money,"$1,000","CWMU $285 $1,000"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,64,number_or_money,$120,Residents $120
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,65,number_or_money,$285,"Limited entry $285 $1,000"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,65,number_or_money,"$1,000","Limited entry $285 $1,000"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,66,number_or_money,$814,Nonresidents $814
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,68,number_or_money,$513,"$513 $1,805"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,68,number_or_money,"$1,805","$513 $1,805"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,15,15,70,number_or_money,15,15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,1,number_or_money,16,16
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,2,number_or_money,3202,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,13,code_citation,23-19-22,Utah Code § 23-19-22 young hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,13,number_or_money,23,Utah Code § 23-19-22 young hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,13,number_or_money,19,Utah Code § 23-19-22 young hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,13,number_or_money,22,Utah Code § 23-19-22 young hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,14,code_citation,23-20-20,"To hunt big game in Utah, you must be at Utah Code § 23-20-20"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,14,number_or_money,23,"To hunt big game in Utah, you must be at Utah Code § 23-20-20"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,14,number_or_money,20,"To hunt big game in Utah, you must be at Utah Code § 23-20-20"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,15,number_or_money,12,"least 12 years old. While hunting big game, a person under"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,16,number_or_money,11,"If you are least 11 years old, you can apply 16 years old must be accompanied by his or"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,16,number_or_money,16,"If you are least 11 years old, you can apply 16 years old must be accompanied by his or"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,18,number_or_money,21,"you are eligible, including limited-entry and person who is 21 years of age or older and who"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,19,number_or_money,11,once-in-a-lifetime permits. Any 11-year-olds has been approved by the parent or guardian.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,20,date,"Dec. 31, 2023","who apply must be 12 by Dec. 31, 2023. The Division encourages adults to be"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,20,number_or_money,12,"who apply must be 12 by Dec. 31, 2023. The Division encourages adults to be"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,20,number_or_money,31,"who apply must be 12 by Dec. 31, 2023. The Division encourages adults to be"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,16,16,20,number_or_money,2023,"who apply must be 12 by Dec. 31, 2023. The Division encourages adults to be"
