source_file,source_sha256,pdf_page,printed_page,line_number,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,51,number_money_code,2024,"July 17, 2024. If you need help with your online wildlife.utah.gov/uplandslam."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,5,53,number_money_code,5,5 p.m. MDT on July 17. A Division employee will July 17: Deadline to withdraw your
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,5,53,number_money_code,17,5 p.m. MDT on July 17. A Division employee will July 17: Deadline to withdraw your
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,56,number_money_code,17,July 17: Deadline to edit your application
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,57,number_money_code,11,your online permit application until 11 p.m.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,59,number_money_code,17,"MDT on July 17, 2024. Application fees are not"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,59,number_money_code,2024,"MDT on July 17, 2024. Application fees are not"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,63,number_money_code,9,the bottom of the page. All edits must be made August 9: Drawing results available
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,64,number_money_code,11,"before 11 p.m. MDT on July 17, 2024. You'll be notifed of the drawing results by"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,64,number_money_code,17,"before 11 p.m. MDT on July 17, 2024. You'll be notifed of the drawing results by"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,64,number_money_code,2024,"before 11 p.m. MDT on July 17, 2024. You'll be notifed of the drawing results by"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,65,date,"Aug. 9, 2024","You must have your confrmation number, email on or before Aug. 9, 2024. You can also"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,65,number_money_code,9,"You must have your confrmation number, email on or before Aug. 9, 2024. You can also"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,65,number_money_code,2024,"You must have your confrmation number, email on or before Aug. 9, 2024. You can also"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,66,number_money_code,800,customer ID and date of birth in order to edit learn the drawing results by calling 800-221-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,66,number_money_code,221,customer ID and date of birth in order to edit learn the drawing results by calling 800-221-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,67,number_money_code,0659,your application. You will not be charged any 0659 or by visiting wildlife.utah.gov.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,71,number_money_code,5,"tion, please call any Division ofce before 5 p.m. mail in August."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,72,number_money_code,17,"MDT on July 17, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,12,,72,number_money_code,2024,"MDT on July 17, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,1,number_money_code,22,"August 22: Remaining permits available one of these hunts, all hunters must meet"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,3,date,"Aug. 22, 2024","they will be available beginning Aug. 22, 2024. processed as a youth-only application."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,3,number_money_code,22,"they will be available beginning Aug. 22, 2024. processed as a youth-only application."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,3,number_money_code,2024,"they will be available beginning Aug. 22, 2024. processed as a youth-only application."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,5,number_money_code,13,"August to see purchase times and locations. swan permits, see pages 13-14 of the 2024-25"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,5,number_money_code,14,"August to see purchase times and locations. swan permits, see pages 13-14 of the 2024-25"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,5,number_money_code,2024,"August to see purchase times and locations. swan permits, see pages 13-14 of the 2024-25"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,5,number_money_code,25,"August to see purchase times and locations. swan permits, see pages 13-14 of the 2024-25"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,10,code_citation,R657-62-9,for that species. Utah Admin. Rule R657-62-9
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,10,number_money_code,62,for that species. Utah Admin. Rule R657-62-9
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,10,number_money_code,9,for that species. Utah Admin. Rule R657-62-9
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,13,code_citation,R657-62-21,Utah Admin. Rule R657-62-21 apply only for preference points for greater
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,13,number_money_code,62,Utah Admin. Rule R657-62-21 apply only for preference points for greater
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,13,number_money_code,21,Utah Admin. Rule R657-62-21 apply only for preference points for greater
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,26,number_money_code,3,"for youth, do not apply in a group with an adult. The application period is from July 3-17, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,26,number_money_code,17,"for youth, do not apply in a group with an adult. The application period is from July 3-17, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,26,number_money_code,2024,"for youth, do not apply in a group with an adult. The application period is from July 3-17, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,34,code_citation,R657-62-21,"Utah Admin. Rule R657-62-21 Starting with the highest point level, the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,34,number_money_code,62,"Utah Admin. Rule R657-62-21 Starting with the highest point level, the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,34,number_money_code,21,"Utah Admin. Rule R657-62-21 Starting with the highest point level, the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,17,40,number_money_code,17,"17 years old or younger on July 31, 2024. not available, the application is skipped, and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,17,40,number_money_code,31,"17 years old or younger on July 31, 2024. not available, the application is skipped, and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,17,40,number_money_code,2024,"17 years old or younger on July 31, 2024. not available, the application is skipped, and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,46,number_money_code,2024,2024-25
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,,46,number_money_code,25,2024-25
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,13,13,55,number_money_code,13,13
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,14,1,number_money_code,14,14
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,52,2,number_money_code,52,52-4202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,52,2,number_money_code,4202,52-4202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,13,date,"Oct. 26-31, 2024","Utah's youth upland game hunts are open and this year, it will run from Oct. 26-31, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,13,number_money_code,26,"Utah's youth upland game hunts are open and this year, it will run from Oct. 26-31, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,13,number_money_code,31,"Utah's youth upland game hunts are open and this year, it will run from Oct. 26-31, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,13,number_money_code,2024,"Utah's youth upland game hunts are open and this year, it will run from Oct. 26-31, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,14,number_money_code,17,"to all youth who have a valid hunting license. To participate in this hunt, you must be 17"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,15,number_money_code,31,"years of age or younger on July 31, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,15,number_money_code,2024,"years of age or younger on July 31, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,16,number_money_code,45,"Youth chukar and gray partridge For shooting hours, see page 45. For"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,18,number_money_code,37,The youth chukar and gray partridge hunts tables that begin on page 37.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,19,date,"Sept. 21-23, 2024","will be held statewide Sept. 21-23, 2024. To"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,19,number_money_code,21,"will be held statewide Sept. 21-23, 2024. To"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,19,number_money_code,23,"will be held statewide Sept. 21-23, 2024. To"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,19,number_money_code,2024,"will be held statewide Sept. 21-23, 2024. To"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,21,number_money_code,17,"participate in these hunts, you must be 17"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,22,number_money_code,31,"years of age or younger on July 31, 2024. All hunters under the age of 16 must be"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,22,number_money_code,2024,"years of age or younger on July 31, 2024. All hunters under the age of 16 must be"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,22,number_money_code,16,"years of age or younger on July 31, 2024. All hunters under the age of 16 must be"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,23,number_money_code,45,"For shooting hours, see page 45. For accompanied by a person 21 years of age or"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,23,number_money_code,21,"For shooting hours, see page 45. For accompanied by a person 21 years of age or"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,26,number_money_code,37,tables that begin on page 37.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,32,date,Oct. 26-28,"and this year, it will run from Oct. 26-28,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,32,number_money_code,26,"and this year, it will run from Oct. 26-28,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,32,number_money_code,28,"and this year, it will run from Oct. 26-28,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,34,number_money_code,2024,2024. By moving the youth hunt closer to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,43,number_money_code,17,must be 17 years of age or younger on July
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,44,number_money_code,17,page 17.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,31,45,number_money_code,31,"31, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,31,45,number_money_code,2024,"31, 2024."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,46,number_money_code,45,"For shooting hours, see page 45. For"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,48,number_money_code,37,tables that begin on page 37.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,14,,60,number_money_code,1.5,ence points are averaged (1.5) and rounded
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,2,code_citation,23A-4-207,permit Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,2,code_citation,R657-42,permit Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,2,number_money_code,4,permit Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,2,number_money_code,207,permit Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,2,number_money_code,42,permit Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,17,number_money_code,90,"panying paperwork within 90 days of the season 30 days before the start of the season, you'll get"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,17,number_money_code,30,"panying paperwork within 90 days of the season 30 days before the start of the season, you'll get"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,24,number_money_code,30,surrender a permit less than 30 days
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,47,number_money_code,30,"Permit surrenders must occur at least 30 certifcates on the app, so they're avail-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,52,number_money_code,30,surrender their permits less than 30 days from navigate this guidebook and others.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,62,number_money_code,2024,2024-25
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,,62,number_money_code,25,2024-25
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,15,15,71,number_money_code,15,15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,16,1,number_money_code,16,16
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,52,2,number_money_code,52,52-4202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,52,2,number_money_code,4202,52-4202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,12,number_money_code,8,"After you meet Utah's hunter education and license requirements (see page 8), you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,21,number_money_code,2025,entry area during the 2025 limited-entry season.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,25,number_money_code,20,about 20% of mature female turkeys have one
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,27,number_money_code,30,too. Please see page 30 to learn what a beard
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,35,number_money_code,17,"who are 17 years old and younger by July 31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,35,number_money_code,31,"who are 17 years old and younger by July 31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,37,number_money_code,2025,2025). For more information on this opportunity
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,39,number_money_code,17,"for youth, see the information box on page 17."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,57,number_money_code,39,"areas, see page 39."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,61,number_money_code,2025,The 2025 turkey application period will be
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,63,date,"Dec. 12-27, 2024","open from Dec. 12-27, 2024. Here's what you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/2024-25_upland_turkey.pdf,5d6af291900a3c790c1673ad0e520d38d2ddc0ddbb2392f67426b1a45bc2e8a3,16,,63,number_money_code,12,"open from Dec. 12-27, 2024. Here's what you"
