source_file,pdf_page_number,printed_page,line_number_on_pdf_page,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,18,number_or_money,$398,General deer $40 $398
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,19,number_or_money,$37,"Multi-year combination* $37 per year, up"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,20,number_or_money,18,license (age 18 and to five years General any $50 $593
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,20,number_or_money,$50,license (age 18 and to five years General any $50 $593
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,20,number_or_money,$593,license (age 18 and to five years General any $50 $593
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,24,number_or_money,$150,Multi-season $150 $800
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,24,number_or_money,$800,Multi-season $150 $800
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,32,number_or_money,365,365-day hunting license $29 July 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,32,number_or_money,$29,365-day hunting license $29 July 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,32,number_or_money,1,365-day hunting license $29 July 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,33,number_or_money,17,(age 17 and younger)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,35,number_or_money,365,365-day hunting license $72 eral proposed changes to Utah's hunting
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,35,number_or_money,$72,365-day hunting license $72 eral proposed changes to Utah's hunting
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,36,number_or_money,18,(age 18 and older)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,38,number_or_money,$71,"Multi-year hunting $71 per year, up into effect on July 1, 2023."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,38,number_or_money,1,"Multi-year hunting $71 per year, up into effect on July 1, 2023."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,38,number_or_money,2023,"Multi-year hunting $71 per year, up into effect on July 1, 2023."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,39,number_or_money,18,license (age 18 and to five years This is the first fee increase for Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,41,number_or_money,2014,residents since 2014. The DWR is cur-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,42,number_or_money,365,365-day combination* $33 rently 92% self-funded through license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,42,number_or_money,$33,365-day combination* $33 rently 92% self-funded through license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,42,number_or_money,92,365-day combination* $33 rently 92% self-funded through license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,43,number_or_money,17,"license (age 17 and and permit fees, and receives only"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,46,number_or_money,365,"365-day combination* $98 Fund, which is appropriated for specific"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,46,number_or_money,$98,"365-day combination* $98 Fund, which is appropriated for specific"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,47,number_or_money,18,license (age 18 and issues that impact all Utahns.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,49,number_or_money,1,"Visit wildlife.utah.gov after June 1,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,50,number_or_money,$97,"Multi-year combination* $97 per year, up 2023 for a full list of license and permit"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,50,number_or_money,2023,"Multi-year combination* $97 per year, up 2023 for a full list of license and permit"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,9,9,51,number_or_money,18,license (age 18 and to five years
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,10,10,1,number_or_money,10,10
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,10,10,2,number_or_money,3202,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,10,10,12,number_or_money,2,"and combination licenses to Utah service- on page 2. If you need assistance, please call"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,10,10,14,number_or_money,$25.50,"The discounted hunting license is $25.50, If you choose to visit a Division office"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,10,10,15,number_or_money,$34,"instead of the $34 full price; the discounted to purchase your license, simply bring the"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,10,10,16,number_or_money,$28.50,"combination license is $28.50, instead of the verification of service-connected disability"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,10,10,17,number_or_money,$38,$38 full price. Either license is good for 365 documentation that the Department of
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,10,10,17,number_or_money,365,$38 full price. Either license is good for 365 documentation that the Department of
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,10,10,21,number_or_money,20,least 20 percent. disabled-access.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,2,number_or_money,11,11
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,8,number_or_money,2023,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,14,code_citation,23-19-22,Utah Code § 23-19-22 Utah Code § 23-20-20
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,14,code_citation,23-20-20,Utah Code § 23-19-22 Utah Code § 23-20-20
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,14,number_or_money,23,Utah Code § 23-19-22 Utah Code § 23-20-20
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,14,number_or_money,19,Utah Code § 23-19-22 Utah Code § 23-20-20
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,14,number_or_money,22,Utah Code § 23-19-22 Utah Code § 23-20-20
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,14,number_or_money,20,Utah Code § 23-19-22 Utah Code § 23-20-20
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,16,number_or_money,12,least 12 years old. 16 years old must be accompanied by his or
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,16,number_or_money,16,least 12 years old. 16 years old must be accompanied by his or
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,17,number_or_money,11,"If you are least 11 years old, you can apply her parent, legal guardian or other respon-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,18,number_or_money,21,for or obtain any big game permits for which sible person who is 21 years of age or older
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,20,number_or_money,11,once-in-a-lifetime permits. Any 11-year-olds guardian.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,21,date,"Dec. 31, 2023","who apply must be 12 by Dec. 31, 2023. The Division encourages adults to be fa-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,21,number_or_money,12,"who apply must be 12 by Dec. 31, 2023. The Division encourages adults to be fa-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,21,number_or_money,31,"who apply must be 12 by Dec. 31, 2023. The Division encourages adults to be fa-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,21,number_or_money,2023,"who apply must be 12 by Dec. 31, 2023. The Division encourages adults to be fa-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,23,number_or_money,12,you are 12 years old. complete the hunter education course before
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,24,number_or_money,18,"If you're younger than 18, you can apply accompanying youth into the field."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,27,number_or_money,39,box on page 39 or visit wildlife.utah.gov/ and provide verbal assistance to the young
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,29,number_or_money,12,"If you're 12 years old or older, you can also walkie-talkies or cell phones, does not meet"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,35,code_citation,23-19-11,Utah Code § 23-19-11 & Utah Admin. Rule R657-23
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,35,code_citation,R657-23,Utah Code § 23-19-11 & Utah Admin. Rule R657-23
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,35,number_or_money,23,Utah Code § 23-19-11 & Utah Admin. Rule R657-23
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,35,number_or_money,19,Utah Code § 23-19-11 & Utah Admin. Rule R657-23
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,35,number_or_money,11,Utah Code § 23-19-11 & Utah Admin. Rule R657-23
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,37,date,"Dec. 31, 1965","If you were born after Dec. 31, 1965,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,37,number_or_money,31,"If you were born after Dec. 31, 1965,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,37,number_or_money,1965,"If you were born after Dec. 31, 1965,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,38,code_citation,R657-68,Utah Admin. Rule R657-68
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,38,number_or_money,68,Utah Admin. Rule R657-68
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,52,number_or_money,12,anyone age 12 or older to try hunting for
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,56,number_or_money,21,licensed hunter age 21 or older-before
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,1,number_or_money,12,12
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,2,number_or_money,3202,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,13,number_or_money,15,track of your hunting or combination Hunters who are age 15 and younger
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,code_citation,23-19-1,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,code_citation,23-19-22,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,code_citation,23-20-3,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,number_or_money,23,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,number_or_money,19,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,number_or_money,1,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,number_or_money,22,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,number_or_money,20,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,number_or_money,3,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,52,code_citation,801-538-4727,local Division office or call 801-538-4727.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,52,number_or_money,801,local Division office or call 801-538-4727.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,52,number_or_money,538,local Division office or call 801-538-4727.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,52,number_or_money,4727,local Division office or call 801-538-4727.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,55,code_citation,23-13-2,"hunter education system. At that point, you Utah Code §§ 23-13-2(37) & 23-13-2(13)"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,55,number_or_money,23,"hunter education system. At that point, you Utah Code §§ 23-13-2(37) & 23-13-2(13)"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,55,number_or_money,13,"hunter education system. At that point, you Utah Code §§ 23-13-2(37) & 23-13-2(13)"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,55,number_or_money,2,"hunter education system. At that point, you Utah Code §§ 23-13-2(37) & 23-13-2(13)"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,55,number_or_money,37,"hunter education system. At that point, you Utah Code §§ 23-13-2(37) & 23-13-2(13)"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,59,number_or_money,70,your hunting license. the definition of Resident on page 70
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,2,number_or_money,13,13
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,8,number_or_money,2023,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,10,code_citation,R657-62-18,"expires on June 22, 2023. If you applied for Utah Admin. Rule R657-62-18"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,10,number_or_money,22,"expires on June 22, 2023. If you applied for Utah Admin. Rule R657-62-18"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,10,number_or_money,2023,"expires on June 22, 2023. If you applied for Utah Admin. Rule R657-62-18"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,10,number_or_money,62,"expires on June 22, 2023. If you applied for Utah Admin. Rule R657-62-18"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,10,number_or_money,18,"expires on June 22, 2023. If you applied for Utah Admin. Rule R657-62-18"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,11,date,"Feb. 28, 2023","permits on Feb. 28, 2023, then you do not To participate in any of Utah's big game or"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,11,number_or_money,28,"permits on Feb. 28, 2023, then you do not To participate in any of Utah's big game or"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,11,number_or_money,2023,"permits on Feb. 28, 2023, then you do not To participate in any of Utah's big game or"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,17,number_or_money,2023,"information, contact the Office of Recovery purchase in July 2023:"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,18,code_citation,801-536-8500,Services at 801-536-8500. July 11: General-season archery elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,18,number_or_money,801,Services at 801-536-8500. July 11: General-season archery elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,18,number_or_money,536,Services at 801-536-8500. July 11: General-season archery elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,18,number_or_money,8500,Services at 801-536-8500. July 11: General-season archery elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,18,number_or_money,11,Services at 801-536-8500. July 11: General-season archery elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,20,number_or_money,365,and combination licenses are valid for 365 July 11: Remaining limited-entry big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,20,number_or_money,11,and combination licenses are valid for 365 July 11: Remaining limited-entry big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,22,number_or_money,11,the option of purchasing a multi-year license July 11: Over-the-counter bison permits
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,23,number_or_money,33,that's valid for up to five years. for the Nine Mile unit (see page 33 for
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,25,number_or_money,8,"plication fees, see page 8 or visit wildlife. July 11: Youth general-season elk"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,25,number_or_money,11,"plication fees, see page 8 or visit wildlife. July 11: Youth general-season elk"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,27,number_or_money,13,July 13: General-season any bull elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,29,number_or_money,18,When to apply for a July 18: Remaining general-season deer
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,32,number_or_money,20,to hunt almost every hunting unit in July 20: General-season spike bull elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,34,number_or_money,27,"most sought-after permits offered to July 27: All antlerless permits, if available"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,36,number_or_money,2024,"The application period for 2024 will sales, see the article on page 15."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,36,number_or_money,15,"The application period for 2024 will sales, see the article on page 15."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,37,date,Oct. 18,"run from Oct. 18 to Nov. 8, 2023. Only Many of Utah's antlerless permits will be"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,37,date,"Nov. 8, 2023","run from Oct. 18 to Nov. 8, 2023. Only Many of Utah's antlerless permits will be"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,37,number_or_money,18,"run from Oct. 18 to Nov. 8, 2023. Only Many of Utah's antlerless permits will be"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,37,number_or_money,8,"run from Oct. 18 to Nov. 8, 2023. Only Many of Utah's antlerless permits will be"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,37,number_or_money,2023,"run from Oct. 18 to Nov. 8, 2023. Only Many of Utah's antlerless permits will be"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,39,number_or_money,7,"permits. apply for those permits from June 7-22, 2023."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,39,number_or_money,22,"permits. apply for those permits from June 7-22, 2023."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,39,number_or_money,2023,"permits. apply for those permits from June 7-22, 2023."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,42,number_or_money,14,"apply, please visit wildlife.utah.gov in see page 14."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,43,number_or_money,2023,"mid-October 2023. For details about license, permit and"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,44,number_or_money,8,"application fees, see page 8 or visit wildlife."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,1,number_or_money,14,14
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,2,number_or_money,3202,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,12,number_or_money,37,page 37). only available online
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,16,date,"May 22, 2023","ing May 22, 2023. There, you'll find application print your boundaries today."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,16,number_or_money,22,"ing May 22, 2023. There, you'll find application print your boundaries today."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,16,number_or_money,2023,"ing May 22, 2023. There, you'll find application print your boundaries today."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,19,number_or_money,2023,If you are planning to apply for a 2023 boundaries of any permits you've drawn.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,23,date,May 22,May 22: Review online antlerless
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,23,number_or_money,22,May 22: Review online antlerless
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,26,number_or_money,32,app. See the box on page 32 for more
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,27,date,"May 22, 2023","Beginning May 22, 2023, you can visit details."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,27,number_or_money,22,"Beginning May 22, 2023, you can visit details."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,27,number_or_money,2023,"Beginning May 22, 2023, you can visit details."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,31,number_or_money,22,June 22: Deadline for antlerless
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,37,number_or_money,22,"later than June 22, 2023. There's an 11 p.m."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,37,number_or_money,2023,"later than June 22, 2023. There's an 11 p.m."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,37,number_or_money,11,"later than June 22, 2023. There's an 11 p.m."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,39,number_or_money,5,MDT deadline for online applications and a 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,46,number_or_money,7,June 7: Apply online for an antlerless
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,47,number_or_money,7,July 7: Antlerless drawing results
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,50,number_or_money,7,"Starting June 7, 2023, you can visit wildlife."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,50,number_or_money,2023,"Starting June 7, 2023, you can visit wildlife."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,53,number_or_money,7,"by email on or before July 7, 2023. You can also"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,53,number_or_money,2023,"by email on or before July 7, 2023. You can also"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,57,code_citation,800-221-0659,utah.gov or by calling 800-221-0659.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,57,number_or_money,800,utah.gov or by calling 800-221-0659.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,57,number_or_money,221,utah.gov or by calling 800-221-0659.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,14,14,57,number_or_money,0659,utah.gov or by calling 800-221-0659.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,2,number_or_money,15,15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,8,number_or_money,2023,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,10,number_or_money,2023,Some big game permits for the 2023 July 11 is also the date that over-the-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,10,number_or_money,11,Some big game permits for the 2023 July 11 is also the date that over-the-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,12,number_or_money,33,the sales dates listed below. will be available. See page 33 for details
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,15,number_or_money,11,July 11: Youth general-season elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,18,number_or_money,9,See the table on page 9 for a partial list
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,23,number_or_money,11,"11, 2023. Visit wildlife.utah.gov/biggame in"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,23,number_or_money,2023,"11, 2023. Visit wildlife.utah.gov/biggame in"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,28,date,May 31,permits on May 31.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,28,number_or_money,31,permits on May 31.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,33,number_or_money,13,permits. A license agent list is available at July 13: General-season any bull elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,39,number_or_money,13,"will be available beginning July 13, 2023. Visit"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,39,number_or_money,2023,"will be available beginning July 13, 2023. Visit"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,40,number_or_money,11,July 11: General-season archery elk wildlife.utah.gov/biggame in early June to see
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,46,number_or_money,11,"will be available beginning July 11, 2023. Visit"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,15,15,46,number_or_money,2023,"will be available beginning July 11, 2023. Visit"
