source_file,source_sha256,pdf_page,printed_page,line_number,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,25,number_money_code,$10,Reminder: The application fee is $10 for
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,27,number_money_code,$16,residents and $16 for nonresidents. If you purchase
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,39,number_money_code,7,"For details, see the fees table on page 7."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,51,number_money_code,2025,September 2025. To change the credit or debit
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,53,number_money_code,800,"card associated with your application, call 800-"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,55,number_money_code,221,221-0659 or visit utah-hunt.com.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,55,number_money_code,0659,221-0659 or visit utah-hunt.com.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,56,number_money_code,2.2,Reminder: A 2.2% transaction fee applies
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,60,number_money_code,16,"July 16: Deadline for permit applica-additional fees, unless you completely with-"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,63,number_money_code,11,"wildlife.utah.gov no later than 11 p.m. MDT on tion, please call any Division office before 5"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,63,number_money_code,5,"wildlife.utah.gov no later than 11 p.m. MDT on tion, please call any Division office before 5"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,64,number_money_code,16,"July 16, 2025. If you need help with your online p.m. MDT on July 16, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,64,number_money_code,2025,"July 16, 2025. If you need help with your online p.m. MDT on July 16, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,66,number_money_code,16,July 16: Deadline to withdraw your
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,5,67,number_money_code,5,5 p.m. MDT on July 16. A Division employee will
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,5,67,number_money_code,16,5 p.m. MDT on July 16. A Division employee will
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,70,number_money_code,16,July 16: Deadline to edit your application your online permit application until 11 p.m.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,70,number_money_code,11,July 16: Deadline to edit your application your online permit application until 11 p.m.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,71,number_money_code,16,"If you make a mistake on your online permit MDT on July 16, 2025. Application fees are not"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,71,number_money_code,2025,"If you make a mistake on your online permit MDT on July 16, 2025. Application fees are not"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,74,number_money_code,11,of the page. All edits must be made before 11 p.m.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,75,number_money_code,16,"MDT on July 16, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,13,,75,number_money_code,2025,"MDT on July 16, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,14,1,number_money_code,14,14
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,62,2,number_money_code,62,62-5202
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,62,2,number_money_code,5202,62-5202
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,11,number_money_code,31,July 31: Drawing results available Important: If you're a youth and you want an
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,13,number_money_code,31,"email on or before July 31, 2025. You can also for youth, do not apply in a group with an adult."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,13,number_money_code,2025,"email on or before July 31, 2025. You can also for youth, do not apply in a group with an adult."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,14,number_money_code,800,learn the drawing results by calling 800-221-Up to four youth hunters can apply together
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,14,number_money_code,221,learn the drawing results by calling 800-221-Up to four youth hunters can apply together
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,15,number_money_code,0659,0659 or by visiting wildlife.utah.gov. in a youth-only group. This allows youth to
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,21,number_money_code,7,August 7: Remaining permits available
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,25,date,"Aug. 7, 2025","they will be available beginning Aug. 7, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,25,number_money_code,7,"they will be available beginning Aug. 7, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,25,number_money_code,2025,"they will be available beginning Aug. 7, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,13,26,number_money_code,13,13-14 of the 2025-26 Utah Waterfowl and
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,13,26,number_money_code,14,13-14 of the 2025-26 Utah Waterfowl and
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,13,26,number_money_code,2025,13-14 of the 2025-26 Utah Waterfowl and
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,13,26,number_money_code,26,13-14 of the 2025-26 Utah Waterfowl and
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,31,code_citation,R657-62-9,Utah Admin. Rule R657-62-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,31,number_money_code,62,Utah Admin. Rule R657-62-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,31,number_money_code,9,Utah Admin. Rule R657-62-9
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,36,code_citation,R657-62-21,Utah Admin. Rule R657-62-21 sage-grouse and sharp-tailed grouse-will
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,36,number_money_code,62,Utah Admin. Rule R657-62-21 sage-grouse and sharp-tailed grouse-will
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,36,number_money_code,21,Utah Admin. Rule R657-62-21 sage-grouse and sharp-tailed grouse-will
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,57,number_money_code,2,"The application period is from July 2-16, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,57,number_money_code,16,"The application period is from July 2-16, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,57,number_money_code,2025,"The application period is from July 2-16, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,60,code_citation,R657-62-21,Utah Admin. Rule R657-62-21
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,60,number_money_code,62,Utah Admin. Rule R657-62-21
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,,60,number_money_code,21,Utah Admin. Rule R657-62-21
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,17,68,number_money_code,17,"17 years old or younger on July 31, 2025. in the drawing"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,17,68,number_money_code,31,"17 years old or younger on July 31, 2025. in the drawing"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,14,17,68,number_money_code,2025,"17 years old or younger on July 31, 2025. in the drawing"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,15,1,number_money_code,15,15
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,2,number_money_code,2025,2025-26
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,2,number_money_code,26,2025-26
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,12,date,"Sept. 20-22, 2025","hunts Sept. 20-22, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,12,number_money_code,20,"hunts Sept. 20-22, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,12,number_money_code,22,"hunts Sept. 20-22, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,12,number_money_code,2025,"hunts Sept. 20-22, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,14,date,"Oct. 25-27, 2025","wide, and open to all youth who have a valid Oct. 25-27, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,14,number_money_code,25,"wide, and open to all youth who have a valid Oct. 25-27, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,14,number_money_code,27,"wide, and open to all youth who have a valid Oct. 25-27, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,14,number_money_code,2025,"wide, and open to all youth who have a valid Oct. 25-27, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,17,number_money_code,17,You must be 17 years of age or younger
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,18,date,"Oct. 25-30, 2025","Oct. 25-30, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,18,number_money_code,25,"Oct. 25-30, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,18,number_money_code,30,"Oct. 25-30, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,18,number_money_code,2025,"Oct. 25-30, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,19,number_money_code,31,"on July 31, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,19,number_money_code,2025,"on July 31, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,20,number_money_code,16,"If you are under the age of 16, you must Additional hunt opportunities"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,21,number_money_code,21,be accompanied by a person 21 years of A few sponsored youth and beginner
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,24,number_money_code,37,"See page 37 for bag and possession limits, visit wildlife.utah.gov/uplandyouth. For details"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,25,number_money_code,42,"and shooting hours on page 42. about youth turkey hunts, see page 18."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,25,number_money_code,18,"and shooting hours on page 42. about youth turkey hunts, see page 18."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,43,number_money_code,30,"least 30 days before the start of the season,"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,53,number_money_code,30,less than 30 days before the season
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,15,,58,number_money_code,1.5,are averaged (1.5) and rounded down to one.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,16,1,number_money_code,16,16
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,62,2,number_money_code,62,62-5202
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,62,2,number_money_code,5202,62-5202
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,20,date,"Sept. 1, 2025","easily see when your license expires. Sept. 1, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,20,number_money_code,1,"easily see when your license expires. Sept. 1, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,20,number_money_code,2025,"easily see when your license expires. Sept. 1, 2025."
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,24,date,"Aug. 31, 2025","Aug. 31, 2025 Sept. 1, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,24,date,"Sept. 1, 2025","Aug. 31, 2025 Sept. 1, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,24,number_money_code,31,"Aug. 31, 2025 Sept. 1, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,24,number_money_code,2025,"Aug. 31, 2025 Sept. 1, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,24,number_money_code,1,"Aug. 31, 2025 Sept. 1, 2025"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,29,number_money_code,855,and Android devices. You can download 855-883-7297
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,29,number_money_code,883,and Android devices. You can download 855-883-7297
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,29,number_money_code,7297,and Android devices. You can download 855-883-7297
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,30,number_money_code,800,800-221-0659
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,30,number_money_code,221,800-221-0659
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,30,number_money_code,0659,800-221-0659
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,31,number_money_code,855,it at wildlife.utah.gov/mobileapp. (855-UTDRAWS)
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,36,code_citation,23A-4-207,you while hunting. Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,36,code_citation,R657-42,you while hunting. Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,36,number_money_code,4,you while hunting. Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,36,number_money_code,207,you while hunting. Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,36,number_money_code,42,you while hunting. Utah Code § 23A-4-207 and Utah Admin. Rule R657-42
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,43,number_money_code,30,Permit surrenders must occur at least 30
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,,48,number_money_code,90,panying paperwork within 90 days of the season
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,16,30,54,number_money_code,30,"30 days from the season opener, all group"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,17,1,number_money_code,17,17
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,2,number_money_code,2025,2025-26
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,2,number_money_code,26,2025-26
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,12,number_money_code,9,"After you meet Utah's hunter education and license requirements (see page 9), you"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,21,number_money_code,2026,during the 2026 limited-entry season.
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,25,number_money_code,20,about 20% of mature female turkeys have one
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,27,number_money_code,31,too. Please see page 31 to learn what a beard
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,35,number_money_code,17,"who are 17 years old and younger by July 31,"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,35,number_money_code,31,"who are 17 years old and younger by July 31,"
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,37,number_money_code,2026,2026). For more information on this opportunity
pipeline/RAW/hunt_unit_database/2026/pdf/regulations/2026 Turkey.pdf,c2d54eff8304c6b93d549cc59cba17a5df2cb0fcc22cb723d3befc088beab149,17,,39,number_money_code,18,"for youth, see the information box on page 18."
