bucket,hunt_code,hunt_name,species,permit_type,draw_system_type,algorithm_status,present_in_ml_draw_predictions_v1,present_in_draw_reality_engine_predictive_v2,present_in_hunt_master_enriched,present_in_hunt_unit_reference_linked,reason_not_modeled,recommended_action
historical_or_observed_only,DB1611,"Beaver, East",Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1612,"Beaver, East",Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1613,"Beaver, East",Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1614,"Beaver, West",Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1615,"Beaver, West",Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1616,"Beaver, West",Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1617,"West Desert, Swasey",Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1618,"West Desert, Swasey",Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1619,"West Desert, Swasey",Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1620,Oquirrh/Tintic,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1621,Oquirrh/Tintic,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1622,Oquirrh/Tintic,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1623,Cedar/Stansbury,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1624,Cedar/Stansbury,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1625,Cedar/Stansbury,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1627,Cache,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1628,Cache,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1629,Boulder/Kaiparowits,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1630,Boulder/Kaiparowits,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1631,Box Elder,Deer,General Season,PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1769,,,,GENERAL_BIG_GAME_OTHER|PREFERENCE_DEDICATED_HUNTER_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1774,,,,GENERAL_BIG_GAME_OTHER|PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1784,,,,GENERAL_BIG_GAME_OTHER|PREFERENCE_DEDICATED_HUNTER_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1789,,,,GENERAL_BIG_GAME_OTHER|PREFERENCE_DEDICATED_HUNTER_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1796,,,,GENERAL_BIG_GAME_OTHER|PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1797,,,,GENERAL_BIG_GAME_OTHER|PREFERENCE_DEDICATED_HUNTER_DEER|YOUTH_GENERAL_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1799,Chalk Creek,Deer,General Season,PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1800,East Canyon,Deer,General Season,PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1801,Morgan-South Rich,Deer,General Season,PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1802,"Beaver, East",Deer,General Season,PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1803,"Beaver, West",Deer,General Season,PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1804,Cedar/Stansbury,Deer,General Season,PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1805,Oquirrh/Tintic,Deer,General Season,PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DB1806,"West Desert, Swasey",Deer,General Season,PREFERENCE_DEDICATED_HUNTER_DEER,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DS1002,"Kaiparowits, East",Desert Bighorn Sheep,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DS1003,"Kaiparowits, Escalante East/West",Desert Bighorn Sheep,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DS1004,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DS1006,"Kaiparowits, West",Desert Bighorn Sheep,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DS1007,"San Rafael, South",Desert Bighorn Sheep,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DS6602,,,,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DS6605,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,DS6612,,,,BONUS_LE_BIG_GAME|BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1004,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1007,"Wasatch Mtns, Currant Creek",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1008,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1009,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1034,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1040,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1052,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1055,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1066,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1067,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1068,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1074,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1091,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1098,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1099,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1100,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1106,"Wasatch Mtns, Avintaquin",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1116,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1126,,,,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1155,,,,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1176,,,,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1180,La Sal (Conservation),Elk,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1186,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1190,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1194,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1205,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1220,Manti (Expo),Elk,General Season,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1221,Fishlake/Thousand Lake (Expo),Elk,General Season,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1227,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1238,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1241,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1252,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1253,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1255,,,,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1258,La Sal (Expo),Elk,General Season,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1264,"Wasatch Mtns, Rabbit Gulch",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1265,"Wasatch Mtns, Tabby Mtn",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1266,"Box Elder, Hansel Mtn",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1267,Cache,Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1268,"North Slope, Summit",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1269,Ogden (excludes Hyrum),Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1270,Fishlake (Conservation),Elk,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1271,Manti (Conservation),Elk,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1272,"East Canyon, East",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1273,"North Slope, Three Corners",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1274,"North Slope, Three Corners",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1276,"Wasatch Mtns, Box Elder Peak",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1277,"North Slope, Three Corners",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1278,"Manti, Ferron-Nelson Mtn",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1279,"Manti, Ferron-Nelson Mtn",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1280,"La Sal, La Sal Mtns-North",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1281,"Mt Dutton, Deep Creek",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1282,"Ogden, North",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1283,Panguitch Lake,Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1284,Panguitch Lake,Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1285,Panguitch Lake,Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA1286,Monroe,Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA2000,Antlerless Elk Control,Elk,Antlerless Elk Control,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA2033,Kamas,Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA2034,"Nine Mile, Anthro",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA2036,"Oquirrh-Stansbury, East",Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA2037,Yellowstone,Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA2038,Wasatch Mtns,Elk,General Season,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA2041,Cache (Conservation),Elk,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EA2045,Wasatch Mtns (Conservation),Elk,Conservation,OTC_OR_REMAINING_TARGET,EXCLUDED_NOT_PREDICTIVE_DRAW,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
