path,directory,file_name,extension,size_bytes,size_mb,git_tracked,modified_status,sha256,likely_file_role,recommended_action,reason_code,online_needed,cloudflare_needed,github_needed,local_archive_needed,delete_candidate,notes
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000004.horizon,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000004.horizon,.horizon,32,0.000,TRUE,,9fab34115b351a30fb6adb5818d8f08e4dd3a024b7247dbbc61c56929ab6e223,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000004.spx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000004.spx,.spx,4118,0.004,TRUE,,027866f78134de031571290fab2599ab7879bd7df84030ee324b233b891058aa,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000005.CatItemTypesByName.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000005.CatItemTypesByName.atx,.atx,12310,0.012,TRUE,,1c9899d6ca6bdc4a81ebccaf3fcaf0c544c8e29688a2e81db122306a802e6760,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000005.CatItemTypesByParentTypeID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000005.CatItemTypesByParentTypeID.atx,.atx,4118,0.004,TRUE,,1701ac04b4e36ac5d551153376a4fa38602d43b9d5d26b373dcf39c3b8921465,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000005.CatItemTypesByUUID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000005.CatItemTypesByUUID.atx,.atx,4118,0.004,TRUE,,6262926321ec39293c155bb1981880e8e2ff9b217d9a5137bed98eca41182c29,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000005.gdbindexes,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000005.gdbindexes,.gdbindexes,296,0.000,TRUE,,c21e650994b48cc72d174b3caf2ac1bd19e2d7305c8087aaae97e24caecf98a5,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000005.gdbtable,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000005.gdbtable,.gdbtable,2071,0.002,TRUE,,76bf19426654714ce8b7dfcafdf8284eded00f408d65d99002fc2d4b687602d4,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000005.gdbtablx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000005.gdbtablx,.gdbtablx,5152,0.005,TRUE,,23dd28e7136f6edb01c26e232123857897bf8af64870e15df8dcf48834d52f31,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000006.CatRelsByDestinationID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000006.CatRelsByDestinationID.atx,.atx,4118,0.004,TRUE,,6bce74b7d56b268b2f80f1ae9bdcb88a2ed69283031d41fac6b6060ab667b834,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000006.CatRelsByOriginID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000006.CatRelsByOriginID.atx,.atx,4118,0.004,TRUE,,59db488d93fc088a6047253f7dbd07272615d1b080d61280a03fa5c7f2413f11,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000006.CatRelsByType.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000006.CatRelsByType.atx,.atx,4118,0.004,TRUE,,6d3e70cde98b562357b052142f673a021f177647763f7cf5b73cc415d671fbfb,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000006.FDO_UUID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000006.FDO_UUID.atx,.atx,4118,0.004,TRUE,,5522184b759830fb1a426fc5791ef13d56f406f102fd008e48b637b3e4071be4,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000006.gdbindexes,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000006.gdbindexes,.gdbindexes,318,0.000,TRUE,,1919a00326f198a90dc97545ec448c10b2b90d367020222212f7b00433fe09b5,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000006.gdbtable,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000006.gdbtable,.gdbtable,263,0.000,TRUE,,efd65536495ccce3d5a056310736c8a43abb3adbca42b8c1ba81ad7298c6908d,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000006.gdbtablx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000006.gdbtablx,.gdbtablx,5152,0.005,TRUE,,d9c498cb200741d86e8fd4adbd17f8b5dd4f35abf4dfad3f88239c84ac999d0e,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000007.CatRelTypesByBackwardLabel.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000007.CatRelTypesByBackwardLabel.atx,.atx,12310,0.012,TRUE,,cb717c467f9ca233a8bc364ae80ebf5ac5e5fa72dad900594c685fc2db5bc3d2,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000007.CatRelTypesByDestItemTypeID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000007.CatRelTypesByDestItemTypeID.atx,.atx,4118,0.004,TRUE,,5defb24a1898f2e5a33ce91256ea4a447c4b1513c4ebf9f20d8385873c302cba,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000007.CatRelTypesByForwardLabel.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000007.CatRelTypesByForwardLabel.atx,.atx,12310,0.012,TRUE,,a856dada415e5401c6abfa0de3863726ed64665ea907416ea44df4ad84d5da6b,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000007.CatRelTypesByName.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000007.CatRelTypesByName.atx,.atx,12310,0.012,TRUE,,9b1435602b91dee5d56a0870502a52eae4628a34bba59eb8d00e8f1600740558,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000007.CatRelTypesByOriginItemTypeID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000007.CatRelTypesByOriginItemTypeID.atx,.atx,4118,0.004,TRUE,,ff2178c444f7799da3695c17fd44ea2303ed1bd4b9bc88444ae766e8c05f298e,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000007.CatRelTypesByUUID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000007.CatRelTypesByUUID.atx,.atx,4118,0.004,TRUE,,448a94b4ce0aa62e8ebcc96a7b8028af6babb884ba80cce451704c778f71369a,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000007.gdbindexes,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000007.gdbindexes,.gdbindexes,602,0.001,TRUE,,dc98e24d04eddd7f38905d176c1ea43c547a3a2daa0c80091a20d3443c726621,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000007.gdbtable,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000007.gdbtable,.gdbtable,3626,0.003,TRUE,,8c2a234f70e6080d48f9cf2079566eabe638b56a3280da4652b752c0e1d5f719,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000007.gdbtablx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000007.gdbtablx,.gdbtablx,5152,0.005,TRUE,,81cd51a44dfd3619a56dd5cc1ab3e16647d4755c4a69c2e60f3ebd78096a7da6,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000009.EditingTemplatesByDatasetGUID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000009.EditingTemplatesByDatasetGUID.atx,.atx,4118,0.004,TRUE,,e896573b876ae008ad28ce94c677335b6da02a3ec99f86fe7f1602d4f79dee77,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000009.EditingTemplatesByName.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000009.EditingTemplatesByName.atx,.atx,4118,0.004,TRUE,,6052dffe7de6bb2e1701b454b7c318b3874dcd8e49b129039ff583bce5369d08,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000009.EditingTemplatesByType.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000009.EditingTemplatesByType.atx,.atx,4118,0.004,TRUE,,f4088d2ff452cf2365f07b589faeda6a57b9a2ede4ce041f0c9a7a877bd7e4bc,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000009.FDO_GlobalID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000009.FDO_GlobalID.atx,.atx,4118,0.004,TRUE,,e896573b876ae008ad28ce94c677335b6da02a3ec99f86fe7f1602d4f79dee77,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000009.gdbindexes,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000009.gdbindexes,.gdbindexes,378,0.000,TRUE,,aa8afd7a18a975f96815b60fcb33a4f29327568ae2f8098d20717352d698c762,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000009.gdbtable,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000009.gdbtable,.gdbtable,385,0.000,TRUE,,d74b9b7303fae4b4ae9c1058925e83e22867cfeb3c9e544ae2a4db2fc12f7a5d,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a00000009.gdbtablx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a00000009.gdbtablx,.gdbtablx,32,0.000,TRUE,,4e0a9f371d483e96ff8d083ada7aa0d5a23c1da5472b6509a44b9514ba1ed2ca,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000a.EditingTemplateRelsByDestinationID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000a.EditingTemplateRelsByDestinationID.atx,.atx,4118,0.004,TRUE,,e896573b876ae008ad28ce94c677335b6da02a3ec99f86fe7f1602d4f79dee77,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000a.EditingTemplateRelsByOriginID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000a.EditingTemplateRelsByOriginID.atx,.atx,4118,0.004,TRUE,,e896573b876ae008ad28ce94c677335b6da02a3ec99f86fe7f1602d4f79dee77,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000a.EditingTemplateRelsByType.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000a.EditingTemplateRelsByType.atx,.atx,4118,0.004,TRUE,,f4088d2ff452cf2365f07b589faeda6a57b9a2ede4ce041f0c9a7a877bd7e4bc,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000a.gdbindexes,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000a.gdbindexes,.gdbindexes,344,0.000,TRUE,,7bcb1d3151048bb8e54f8e5165cb430a344008829248c679267b690672f8b369,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000a.gdbtable,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000a.gdbtable,.gdbtable,127,0.000,TRUE,,062d5c99361883f7ef9d3deeb0e59f2e190d627acc34f54f71594d1e9e6bf4ac,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000a.gdbtablx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000a.gdbtablx,.gdbtablx,32,0.000,TRUE,,4e0a9f371d483e96ff8d083ada7aa0d5a23c1da5472b6509a44b9514ba1ed2ca,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000b.GDB_4_BoundaryID.atx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000b.GDB_4_BoundaryID.atx,.atx,4118,0.004,TRUE,,3221feaa8be2da9387544709c162677e8ca47e3d4e8b3da489c87c620d785cbf,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000b.gdbindexes,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000b.gdbindexes,.gdbindexes,190,0.000,TRUE,,10a938eed600fcaf0bae579cd292d7291027da0db30e8091f04203482cd94780,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000b.gdbtable,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000b.gdbtable,.gdbtable,91513,0.087,TRUE,,aa5c1ddb74fe07a7fba3253a734f7b657681b01558a4166f9f2ac5386abc2f04,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000b.gdbtablx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000b.gdbtablx,.gdbtablx,5152,0.005,TRUE,,2677d7ac9af448acb8bb98b8585a4e19d647264674c37d08611721caf5b89f52,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000b.horizon,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000b.horizon,.horizon,32,0.000,TRUE,,3fd2e16bf4efae2408abc88a141c2ce6225f3f57ec2fc0d49aa54f6a1f635f9b,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000b.spx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000b.spx,.spx,4118,0.004,TRUE,,6d57ef2050b011bf0cd140cb018943ab4afeab055d5929f26ecf57b8bf026565,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000c.gdbindexes,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000c.gdbindexes,.gdbindexes,66,0.000,TRUE,,f783c7cdca04f92be11d622f5ed3e7be6dc871316a6d7932b7ea4add7540845b,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000c.gdbtable,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000c.gdbtable,.gdbtable,10360,0.010,TRUE,,77eaafcb3491e9300379fb227bfd35f1717dc79f100229eb897d18d351133155,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/a0000000c.gdbtablx,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,a0000000c.gdbtablx,.gdbtablx,5152,0.005,TRUE,,245aab7d4e8aeabb99a1697ff6faf282276059c0ae9ea0891a8c85bce6cef32c,canonical_or_site_data,REVIEW_REQUIRED,ROLE_UNCLEAR,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_DIFFERENT_HASH
data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb/gdb,data/LOA_2024_gdb_5167588172354210479/f5ec2fcd-5db7-4b4a-805b-f1fc1e87ab64.gdb,gdb,,4,0.000,TRUE,,2594b6a92ebfb1c3312deb7d01c015fb95e9fbe9bd7bc6b527af07813ec7b910,canonical_or_site_data,REVIEW_REQUIRED,UNKNOWN_EXTENSION_OR_SHORTCUT,FALSE,FALSE,FALSE,FALSE,FALSE,DUPLICATE_BASENAME_SAME_HASH
