review_bucket,repo,scan_root,classification,domain,recommended_action,reason,relative_path,absolute_path,file_name,extension,size_bytes,size_mb,row_count,header_columns,has_hunt_code,has_current_hunt_code,has_historical_hunt_code,has_boundary_id,modified_utc
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_database_report (2).md,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_database_report (2).md,harvest_results_2022_for_2023_database_report (2).md,md,1255,0.001,,,false,false,false,false,2026-05-27T08:07:09.190Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_hunt_code_keyed (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_hunt_code_keyed (2).csv,harvest_results_2022_for_2023_hunt_code_keyed (2).csv,csv,321266,0.306,924,reported_hunt_year|model_target_year|source_family|species|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|male_harvest|female_harvest|unknown_harvest|total_harvest|quota|percent_female|percent_adult_male|percent_5plus|mean_age|spot_stalk_harvest|source_file|source_file_sha256|source_page|parse_status|data_quality_flags|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw|trend_feature_eligible|raw_line|section,true,false,false,false,2026-05-27T08:07:09.179Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_le_oial_all (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_le_oial_all (2).csv,harvest_results_2022_for_2023_le_oial_all (2).csv,csv,214711,0.205,599,reported_hunt_year|model_target_year|source_family|species|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|male_harvest|female_harvest|unknown_harvest|total_harvest|quota|percent_female|percent_adult_male|percent_5plus|mean_age|spot_stalk_harvest|source_file|source_file_sha256|source_page|parse_status|data_quality_flags|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw|trend_feature_eligible|raw_line|section,true,false,false,false,2026-05-27T08:07:09.183Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_summary (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_summary (2).csv,harvest_results_2022_for_2023_summary (2).csv,csv,899,0.001,19,source_family|species|rows|hunt_code_rows|unique_hunt_codes,false,false,false,false,2026-05-27T08:07:09.187Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/utah_harvest_results_2022_for_2023 (2).sqlite,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\utah_harvest_results_2022_for_2023 (2).sqlite,utah_harvest_results_2022_for_2023 (2).sqlite,sqlite,856064,0.816,,,false,false,false,false,2026-05-27T08:07:09.193Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,crosswalk,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_location_hunt_code_crosswalk_2023_bighorn_sheep (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_location_hunt_code_crosswalk_2023_bighorn_sheep (2).csv,harvest_location_hunt_code_crosswalk_2023_bighorn_sheep (2).csv,csv,37311,0.036,138,reported_hunt_year|species|measurement_record_no|location_of_kill|normalized_location|matched_unit_name|matched_hunt_name|matched_species|possible_hunt_codes|selected_hunt_code|match_status|match_confidence|match_method|notes,false,false,false,false,2026-05-27T08:07:09.226Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_quality_features_bighorn_by_hunt_code_2023 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_quality_features_bighorn_by_hunt_code_2023 (2).csv,harvest_quality_features_bighorn_by_hunt_code_2023 (2).csv,csv,4589,0.004,30,reported_hunt_year|model_target_year|hunt_code|species|hunt_name|hunt_type|weapon|permits|harvest_hunters|harvest|harvest_average_days|harvest_success_percent|harvest_satisfaction|source_file|source_page|parse_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly,true,false,false,false,2026-05-27T08:07:09.228Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_quality_features_by_hunt_code_all_species_2023 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_quality_features_by_hunt_code_all_species_2023 (2).csv,harvest_quality_features_by_hunt_code_all_species_2023 (2).csv,csv,142410,0.136,592,hunt_code|reported_hunt_year|model_target_year|species|hunt_name|hunt_type|weapon|permits|harvest_hunters_2023|harvest_2023|harvest_average_days_2023|harvest_success_percent_2023|harvest_satisfaction_2023|harvest_source_status_2023|harvest_database_match_status_2023|harvest_quality_flags_2023|source_file|source_page,true,false,false,false,2026-05-27T08:07:09.223Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_all_species_database_report (2).json,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_all_species_database_report (2).json,harvest_results_2023_all_species_database_report (2).json,json,8274,0.008,,,false,false,false,false,2026-05-27T08:07:09.233Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_all_species_database_report (2).md,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_all_species_database_report (2).md,harvest_results_2023_all_species_database_report (2).md,md,2015,0.002,,,false,false,false,false,2026-05-27T08:07:09.234Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_all_species_hunt_success_long (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_all_species_hunt_success_long (2).csv,harvest_results_2023_all_species_hunt_success_long (2).csv,csv,317592,0.303,592,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.211Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_bighorn_sheep_hunt_success_aggregate (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_bighorn_sheep_hunt_success_aggregate (2).csv,harvest_results_2023_bighorn_sheep_hunt_success_aggregate (2).csv,csv,11281,0.011,30,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.227Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,crosswalk,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_bighorn_sheep_measurements_crosswalked (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_bighorn_sheep_measurements_crosswalked (2).csv,harvest_results_2023_bighorn_sheep_measurements_crosswalked (2).csv,csv,93909,0.090,138,record_no|reported_hunt_year|model_target_year|source_class|species|sheep_type|hunt_code|selected_hunt_code|possible_hunt_codes|matched_hunt_name|matched_species|matched_unit_name|unit_crosswalk_status|unit_crosswalk_confidence|unit_crosswalk_method|unit_crosswalk_notes|database_match_status|location_of_kill|days_hunted|wound|hunter_satisfaction|horn_length_left_raw|horn_length_left_decimal|horn_length_right_raw|horn_length_right_decimal|base_circumference_left_raw|base_circumference_left_decimal|base_circumference_right_raw|base_circumference_right_decimal|age_of_sheep_raw|age_of_sheep_decimal|source_file|source_file_sha256|source_page|source_row_id|extraction_method|data_quality_flags|recommended_use,true,false,false,false,2026-05-27T08:07:09.225Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_BISON_hunt_success (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_BISON_hunt_success (2).csv,harvest_results_2023_BISON_hunt_success (2).csv,csv,9996,0.010,18,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.212Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_DEER_hunt_success (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_DEER_hunt_success (2).csv,harvest_results_2023_DEER_hunt_success (2).csv,csv,101776,0.097,192,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.213Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_DESERT_BIGHORN_SHEEP_hunt_success (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_DESERT_BIGHORN_SHEEP_hunt_success (2).csv,harvest_results_2023_DESERT_BIGHORN_SHEEP_hunt_success (2).csv,csv,9384,0.009,16,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.214Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_ELK_hunt_success (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_ELK_hunt_success (2).csv,harvest_results_2023_ELK_hunt_success (2).csv,csv,113495,0.108,211,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.216Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_MOOSE_hunt_success (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_MOOSE_hunt_success (2).csv,harvest_results_2023_MOOSE_hunt_success (2).csv,csv,19180,0.018,36,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.218Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_MOUNTAIN_GOAT_hunt_success (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_MOUNTAIN_GOAT_hunt_success (2).csv,harvest_results_2023_MOUNTAIN_GOAT_hunt_success (2).csv,csv,9853,0.009,17,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.219Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_PRONGHORN_hunt_success (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_PRONGHORN_hunt_success (2).csv,harvest_results_2023_PRONGHORN_hunt_success (2).csv,csv,48520,0.046,88,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.220Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_ROCKY_MOUNTAIN_BIGHORN_SHEEP_hunt_success (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_ROCKY_MOUNTAIN_BIGHORN_SHEEP_hunt_success (2).csv,harvest_results_2023_ROCKY_MOUNTAIN_BIGHORN_SHEEP_hunt_success (2).csv,csv,8608,0.008,14,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-27T08:07:09.221Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_species_summary (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_species_summary (2).csv,harvest_results_2023_species_summary (2).csv,csv,1344,0.001,8,reported_hunt_year|model_target_year|species|hunt_code_rows|unique_hunt_codes|total_permits|total_hunters_afield|total_harvest|weighted_success_percent_by_hunters|mean_percent_success_unweighted|mean_average_days_unweighted|mean_hunter_satisfaction_unweighted|quota_use_status|draw_probability_use_status,false,false,false,false,2026-05-27T08:07:09.224Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/utah_harvest_results_2023_all_species (2).sqlite,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\utah_harvest_results_2023_all_species (2).sqlite,utah_harvest_results_2023_all_species (2).sqlite,sqlite,1089536,1.039,,,false,false,false,false,2026-05-27T08:07:09.232Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_harvest_objective_2024 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_harvest_objective_2024 (2).csv,black_bear_harvest_objective_2024 (2).csv,csv,5787,0.006,21,reported_hunt_year|model_target_year|source_file|source_page|source_family|species|hunt_name|unit_context|season|hunt_type|quota|harvest_male|harvest_female|harvest_total|percent_quota_filled|raw_line|source_sha256,false,false,false,false,2026-05-27T08:07:09.262Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_hunt_code_harvest_2024 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_hunt_code_harvest_2024 (2).csv,black_bear_hunt_code_harvest_2024 (2).csv,csv,24223,0.023,87,reported_hunt_year|model_target_year|source_file|source_page|source_family|species|hunt_code|hunt_name|unit_context|season|hunt_type|permits|harvest_male|harvest_female|harvest_total|percent_permits_filled|raw_line|source_sha256,true,false,false,false,2026-05-27T08:07:09.261Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_pursuit_by_unit_2024 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_pursuit_by_unit_2024 (2).csv,black_bear_pursuit_by_unit_2024 (2).csv,csv,12502,0.012,46,reported_hunt_year|model_target_year|source_file|source_page|source_family|species|pursuit_type|unit_context|sample_n|pursuers_afield|pursuit_days_afield|bears_treed_male|bears_treed_female|bears_treed_cubs|bears_treed_unknown|bears_treed_total|bears_per_pursuit_day|bears_per_pursuer|raw_line|source_sha256,false,false,false,false,2026-05-27T08:07:09.266Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_annual (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_restricted_pursuit_annual (2).csv,black_bear_restricted_pursuit_annual (2).csv,csv,4341,0.004,20,reported_hunt_year|model_target_year|source_file|source_page|source_family|species|pursuit_type|pursuit_permits_sold|sample_n|pursuers_afield|bears_per_pursuit_day|bears_per_pursuer|raw_line|source_sha256,false,false,false,false,2026-05-27T08:07:09.264Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_by_unit_season_2024 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_restricted_pursuit_by_unit_season_2024 (2).csv,black_bear_restricted_pursuit_by_unit_season_2024 (2).csv,csv,2840,0.003,9,reported_hunt_year|model_target_year|source_file|source_page|source_family|species|pursuit_type|unit_context|permits|sample_n|pursuers_afield|pursuit_days_afield|bears_treed_male|bears_treed_female|bears_treed_cubs|bears_treed_unknown|bears_treed_total|bears_per_pursuit_day|bears_per_pursuer|raw_line|source_sha256,false,false,false,false,2026-05-27T08:07:09.267Z
delete_or_ignore_candidate,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_statewide_harvest_mortality_2001_2024 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_statewide_harvest_mortality_2001_2024 (2).csv,black_bear_statewide_harvest_mortality_2001_2024 (2).csv,csv,6365,0.006,24,reported_hunt_year|model_target_year|source_file|source_page|source_family|species|permits_issued|harvest_male|harvest_female|harvest_unknown|harvest_total|percent_permits_filled|percent_female|percent_adult_male|mean_age|depredation_male|depredation_female|depredation_unknown|total_harvest_mortality|raw_line|source_sha256,false,false,false,false,2026-05-27T08:07:09.259Z
