reported_hunt_year,model_target_year,hunt_code,species,hunt_name,hunt_type,permits,permit_overlay_class,permit_overlay_use,public_draw_odds_use,p_draw_math_use,source_file,source_container
2023,2024,DB1300,Deer,Thatcher Mountain,CWMU,2.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1301,Deer,Three C,CWMU,20.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1303,Deer,North Peaks,CWMU,4.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1304,Deer,Two Bear,CWMU,10.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1305,Deer,Wallsburg,CWMU,3.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1306,Deer,Washakie,CWMU,10.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1307,Deer,Weber Florence Creek,CWMU,41.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1308,Deer,West Hills,CWMU,16.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1309,Deer,West Willow Creek Ranch,CWMU,18.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1310,Deer,White's Valley,CWMU,5.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1312,Deer,Woodruff Creek South,CWMU,2.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1317,Deer,Jacob's Creek,CWMU,9.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1320,Deer,Deer Creek,CWMU,7.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1322,Deer,Pahvant Ensign,CWMU,10.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1324,Deer,Royal Ivory Outfitters,CWMU,2.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1325,Deer,Double Cone,CWMU,7.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1326,Deer,Rosette,CWMU,3.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1327,Deer,Mountain Sky Ranch,CWMU,5.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1328,Deer,Clear Creek,CWMU,8.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1329,Deer,Indian Canyon,CWMU,7.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1330,Deer,Iron Spring,CWMU,1.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1331,Deer,Raft River,CWMU,9.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1332,Deer,West Ridge,CWMU,22.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1333,Deer,5S Land and Livestock,CWMU,15.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1334,Deer,Alton,CWMU,4.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1335,Deer,Big Piney Ranch,CWMU,5.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1336,Deer,First Light,CWMU,4.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1337,Deer,Little Pole Canyon,CWMU,4.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1338,Deer,Sweetwater,CWMU,3.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1339,Deer,Double J Valley,CWMU,3.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1340,Deer,Tunnel Hollow,CWMU,1.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1341,Deer,Dry Creek,CWMU,20.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1342,Deer,Faust Valley,CWMU,3.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1343,Deer,Red Iron,CWMU,9.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DB1344,Deer,Salt Wells,CWMU,3.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 Hunt Success.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DS1002,Desert Bighorn Sheep,"Kaiparowits, East",OIAL,,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 desert bighorn harvest report unit not number.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DS1003,Desert Bighorn Sheep,"Kaiparowits, Escalante",OIAL,,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 desert bighorn harvest report unit not number.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DS1004,Desert Bighorn Sheep,"San Rafael, Dirty Devil",OIAL,,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 desert bighorn harvest report unit not number.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DS1006,Desert Bighorn Sheep,"Kaiparowits, West",OIAL,,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 desert bighorn harvest report unit not number.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,DS1007,Desert Bighorn Sheep,"San Rafael, South",OIAL,,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,2023 desert bighorn harvest report unit not number.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1118,CWMU Antlerless Elk,Alton Any Legal Weapon 8,CWMU Antlerless Elk,8.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1119,CWMU Antlerless Elk,Bar J Ranch Any Legal Weapon 19,CWMU Antlerless Elk,19.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1120,CWMU Antlerless Elk,Bear Mountain Any Legal Weapon 20,CWMU Antlerless Elk,20.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1121,CWMU Antlerless Elk,Boobe Hole,CWMU Antlerless Elk,10.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1122,CWMU Antlerless Elk,Causey Spring Any Legal Weapon 5 5,CWMU Antlerless Elk,5.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1124,CWMU Antlerless Elk,Chimney Rock Any Legal Weapon 10 10 10,CWMU Antlerless Elk,10.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1125,CWMU Antlerless Elk,Coldwater Ranch,CWMU Antlerless Elk,20.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1126,CWMU Antlerless Elk,Cotton Thomas,CWMU Antlerless Elk,5.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1129,CWMU Antlerless Elk,Deseret,CWMU Antlerless Elk,298.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1130,CWMU Antlerless Elk,Double Cone,CWMU Antlerless Elk,4.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1131,CWMU Antlerless Elk,Durst Mountain,CWMU Antlerless Elk,25.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1132,CWMU Antlerless Elk,East Fork Chalk Creek,CWMU Antlerless Elk,30.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1134,CWMU Antlerless Elk,Ensign Ranches Any Legal Weapon 68,CWMU Antlerless Elk,68.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1135,CWMU Antlerless Elk,Folley Ridge A ny Legal Weapon 8 8,CWMU Antlerless Elk,8.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1136,CWMU Antlerless Elk,Grass Valley/Clark Canyon,CWMU Antlerless Elk,48.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1137,CWMU Antlerless Elk,Grazing Pasture Any Legal Weapon 15,CWMU Antlerless Elk,15.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1138,CWMU Antlerless Elk,Guildersleeve Any Legal Weapon 7 6 4 66.,CWMU Antlerless Elk,7.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1139,CWMU Antlerless Elk,Hardscrabble,CWMU Antlerless Elk,10.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1140,CWMU Antlerless Elk,Heaston East Any Legal Weapon 9 9,CWMU Antlerless Elk,9.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1141,CWMU Antlerless Elk,Hiawatha,CWMU Antlerless Elk,16.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1142,CWMU Antlerless Elk,Indian Head Any Legal Weapon 8 8,CWMU Antlerless Elk,8.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1143,CWMU Antlerless Elk,J. B. Ranch Any Legal Weapon 35 35,CWMU Antlerless Elk,35.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1144,CWMU Antlerless Elk,Jacob's Creek Any Legal Weapon 8,CWMU Antlerless Elk,8.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1145,CWMU Antlerless Elk,Johnson Mountain Ranch Any Legal Weapon 20,CWMU Antlerless Elk,20.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1146,CWMU Antlerless Elk,Jump Creek,CWMU Antlerless Elk,15.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1147,CWMU Antlerless Elk,Little Red Creek Any Legal Weapon 18,CWMU Antlerless Elk,18.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1149,CWMU Antlerless Elk,Minnie Maud Ridge,CWMU Antlerless Elk,8.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1151,CWMU Antlerless Elk,Moon Ranch Any Legal Weapon 6 4 2 6,CWMU Antlerless Elk,6.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1153,CWMU Antlerless Elk,Old Woman Plateau Any Legal Weapon 3 3 3 100.0 1.,CWMU Antlerless Elk,3.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1155,CWMU Antlerless Elk,Powder Mountain,CWMU Antlerless Elk,2.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1156,CWMU Antlerless Elk,Preston Nutter Ranch Any Legal Weapon 5 5,CWMU Antlerless Elk,5.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1157,CWMU Antlerless Elk,Redd Ranches,CWMU Antlerless Elk,34.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1158,CWMU Antlerless Elk,Riverview Ranch LLC Any Legal Weapon 9 9,CWMU Antlerless Elk,9.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1159,CWMU Antlerless Elk,Roan Cliffs Any Legal Weapon 4 4,CWMU Antlerless Elk,4.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1160,CWMU Antlerless Elk,Sand Creek Any Legal Weapon 5,CWMU Antlerless Elk,5.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1161,CWMU Antlerless Elk,Scofield Canyons,CWMU Antlerless Elk,12.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1162,CWMU Antlerless Elk,Scofield East Any Legal Weapon 11,CWMU Antlerless Elk,11.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1163,CWMU Antlerless Elk,Scofield West,CWMU Antlerless Elk,39.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1164,CWMU Antlerless Elk,SJ Ranch Any Legal Weapon 6 6 4 6,CWMU Antlerless Elk,6.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1165,CWMU Antlerless Elk,Skull Crack Any Legal Weapon 15,CWMU Antlerless Elk,15.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1166,CWMU Antlerless Elk,Soldier Summit,CWMU Antlerless Elk,12.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1167,CWMU Antlerless Elk,South Canyon Any Legal Weapon 11,CWMU Antlerless Elk,11.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1168,CWMU Antlerless Elk,Spring Creek/Dodge A ny Legal Weapon,CWMU Antlerless Elk,20.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1170,CWMU Antlerless Elk,Strawberry Ridge A ny Legal Weapon 10,CWMU Antlerless Elk,10.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1171,CWMU Antlerless Elk,Summit Point,CWMU Antlerless Elk,6.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1172,CWMU Antlerless Elk,Three C,CWMU Antlerless Elk,15.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
2023,2024,EA1174,CWMU Antlerless Elk,Two Bear,CWMU Antlerless Elk,58.0,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,A96251BE__2023_antlerless_hr.pdf,pipeline\RAW\hunt_unit_database\2024\csv\Harvest Results\harvest_results_2023_hunt_code_keyed_all_sources.csv
