hunt_code,year,residency,points,point_creep_1yr,point_creep_3yr,forecast_applicants
DB1594,2026,Nonresident,26,0.0,0.0,
DB1594,2026,Nonresident,25,0.0,0.0,
DB1594,2026,Nonresident,24,0.0,0.0,
DB1594,2026,Nonresident,23,0.0,0.0,
DB1594,2026,Nonresident,22,0.0,0.0,
DB1594,2026,Nonresident,21,0.0,0.0,
DB1594,2026,Nonresident,20,0.0,0.0,
DB1594,2026,Nonresident,19,0.0,0.0,
DB1594,2026,Nonresident,18,0.0,0.0,
DB1594,2026,Nonresident,17,0.0,0.0,
DB1594,2026,Nonresident,16,0.0,0.0,
DB1594,2026,Nonresident,15,0.0,0.0,
DB1594,2026,Nonresident,13,0.0,0.0,
DB1594,2026,Nonresident,12,0.0,0.0,
DB1594,2026,Nonresident,11,0.0,0.0,
DB1594,2026,Nonresident,9,0.0,0.0,
DB1594,2026,Resident,32,0.0,0.0,
DB1594,2026,Resident,31,0.0,0.0,
DB1594,2026,Resident,30,0.0,0.0,
DB1594,2026,Resident,29,0.0,0.0,
DB1594,2026,Resident,28,0.0,0.0,
DB1594,2026,Resident,27,0.0,0.0,
DB1594,2026,Resident,26,0.0,0.0,
DB1594,2026,Resident,25,0.0,0.0,
DB1594,2026,Resident,24,0.0,0.0,
DB1594,2026,Resident,23,0.0,0.0,
DB1594,2026,Resident,22,0.0,0.0,
DB1594,2026,Resident,21,0.0,0.0,
DB1594,2026,Resident,20,0.0,0.0,
DB1594,2026,Resident,19,0.0,0.0,
DB1594,2026,Resident,18,0.0,0.0,
DB1594,2026,Resident,17,0.0,0.0,
DB1594,2026,Resident,16,0.0,0.0,
DB1594,2026,Resident,15,0.0,0.0,
DB1594,2026,Resident,14,0.0,0.0,
DB1594,2026,Resident,13,0.0,0.0,
DB1594,2026,Resident,12,0.0,0.0,
DB1594,2026,Resident,11,0.0,0.0,
DB1594,2026,Resident,10,0.0,0.0,
DB1594,2026,Resident,9,0.0,0.0,
DB1594,2026,Resident,8,0.0,0.0,
DB1594,2026,Resident,7,0.0,0.0,
DB1595,2026,Nonresident,32,0.0,0.0,
DB1595,2026,Nonresident,31,0.0,0.0,
DB1595,2026,Nonresident,30,0.0,0.0,
DB1595,2026,Nonresident,29,0.0,0.0,
DB1595,2026,Nonresident,28,0.0,0.0,
DB1595,2026,Nonresident,27,0.0,0.0,
DB1595,2026,Nonresident,26,0.0,0.0,
DB1595,2026,Nonresident,25,0.0,0.0,
DB1595,2026,Nonresident,24,0.0,0.0,
DB1595,2026,Nonresident,23,0.0,0.0,
DB1595,2026,Nonresident,22,0.0,0.0,
DB1595,2026,Nonresident,21,0.0,0.0,
DB1595,2026,Nonresident,20,0.0,0.0,
DB1595,2026,Nonresident,19,0.0,0.0,
DB1595,2026,Nonresident,18,0.0,0.0,
DB1595,2026,Nonresident,17,0.0,0.0,
DB1595,2026,Nonresident,16,0.0,0.0,
DB1595,2026,Nonresident,15,0.0,0.0,
DB1595,2026,Nonresident,14,0.0,0.0,
DB1595,2026,Nonresident,13,0.0,0.0,
DB1595,2026,Nonresident,11,0.0,0.0,
DB1595,2026,Nonresident,10,0.0,0.0,
DB1595,2026,Nonresident,9,0.0,0.0,
DB1595,2026,Resident,32,0.0,0.0,
DB1595,2026,Resident,31,0.0,0.0,
DB1595,2026,Resident,30,0.0,0.0,
DB1595,2026,Resident,29,0.0,0.0,
DB1595,2026,Resident,28,0.0,0.0,
DB1595,2026,Resident,27,0.0,0.0,
DB1595,2026,Resident,26,0.0,0.0,
DB1595,2026,Resident,25,0.0,0.0,
DB1595,2026,Resident,24,0.0,0.0,
DB1595,2026,Resident,23,0.0,0.0,
DB1595,2026,Resident,22,0.0,0.0,
DB1595,2026,Resident,21,0.0,0.0,
DB1595,2026,Resident,20,0.0,0.0,
DB1595,2026,Resident,19,0.0,0.0,
DB1595,2026,Resident,18,0.0,0.0,
DB1595,2026,Resident,17,0.0,0.0,
DB1595,2026,Resident,16,0.0,0.0,
DB1595,2026,Resident,15,0.0,0.0,
DB1595,2026,Resident,14,0.0,0.0,
DB1595,2026,Resident,13,0.0,0.0,
DB1595,2026,Resident,12,0.0,0.0,
DB1595,2026,Resident,11,0.0,0.0,
DB1595,2026,Resident,10,0.0,0.0,
DB1595,2026,Resident,9,0.0,0.0,
DB1596,2026,Nonresident,32,0.0,0.0,
DB1596,2026,Nonresident,31,0.0,0.0,
DB1596,2026,Nonresident,30,0.0,0.0,
DB1596,2026,Nonresident,29,0.0,0.0,
DB1596,2026,Nonresident,28,0.0,0.0,
DB1596,2026,Nonresident,27,0.0,0.0,
DB1596,2026,Nonresident,26,0.0,0.0,
DB1596,2026,Nonresident,25,0.0,0.0,
DB1596,2026,Nonresident,24,0.0,0.0,
DB1596,2026,Nonresident,23,0.0,0.0,
DB1596,2026,Nonresident,22,0.0,0.0,
DB1596,2026,Nonresident,21,0.0,0.0,
DB1596,2026,Nonresident,20,0.0,0.0,
DB1596,2026,Nonresident,19,0.0,0.0,
DB1596,2026,Nonresident,17,0.0,0.0,
DB1596,2026,Nonresident,16,0.0,0.0,
DB1596,2026,Nonresident,15,0.0,0.0,
DB1596,2026,Nonresident,14,0.0,0.0,
DB1596,2026,Nonresident,13,0.0,0.0,
DB1596,2026,Nonresident,12,0.0,0.0,
DB1596,2026,Nonresident,11,0.0,0.0,
DB1596,2026,Nonresident,10,0.0,0.0,
DB1596,2026,Nonresident,9,0.0,0.0,
DB1596,2026,Nonresident,8,0.0,0.0,
DB1596,2026,Nonresident,7,0.0,0.0,
DB1596,2026,Resident,32,0.0,0.0,
DB1596,2026,Resident,31,0.0,0.0,
DB1596,2026,Resident,30,0.0,0.0,
DB1596,2026,Resident,29,0.0,0.0,
DB1596,2026,Resident,28,0.0,0.0,
DB1596,2026,Resident,27,0.0,0.0,
DB1596,2026,Resident,26,0.0,0.0,
DB1596,2026,Resident,25,0.0,0.0,
DB1596,2026,Resident,24,0.0,0.0,
DB1596,2026,Resident,23,0.0,0.0,
DB1596,2026,Resident,22,0.0,0.0,
DB1596,2026,Resident,21,0.0,0.0,
DB1596,2026,Resident,20,0.0,0.0,
DB1596,2026,Resident,19,0.0,0.0,
DB1596,2026,Resident,18,0.0,0.0,
DB1596,2026,Resident,17,0.0,0.0,
DB1596,2026,Resident,16,0.0,0.0,
DB1596,2026,Resident,15,0.0,0.0,
DB1596,2026,Resident,14,0.0,0.0,
DB1596,2026,Resident,13,0.0,0.0,
DB1596,2026,Resident,12,0.0,0.0,
DB1596,2026,Resident,11,0.0,0.0,
DB1596,2026,Resident,10,0.0,0.0,
DB1596,2026,Resident,8,0.0,0.0,
DB1597,2026,Nonresident,32,0.0,0.0,
DB1597,2026,Nonresident,31,0.0,0.0,
DB1597,2026,Nonresident,30,0.0,0.0,
DB1597,2026,Nonresident,29,0.0,0.0,
DB1597,2026,Nonresident,28,0.0,0.0,
DB1597,2026,Nonresident,27,0.0,0.0,
DB1597,2026,Nonresident,26,0.0,0.0,
DB1597,2026,Nonresident,25,0.0,0.0,
DB1597,2026,Nonresident,24,0.0,0.0,
DB1597,2026,Nonresident,23,0.0,0.0,
DB1597,2026,Nonresident,22,0.0,0.0,
DB1597,2026,Nonresident,21,0.0,0.0,
DB1597,2026,Nonresident,20,0.0,0.0,
DB1597,2026,Nonresident,19,0.0,0.0,
DB1597,2026,Nonresident,18,0.0,0.0,
DB1597,2026,Nonresident,17,0.0,0.0,
DB1597,2026,Nonresident,16,0.0,0.0,
DB1597,2026,Nonresident,15,0.0,0.0,
DB1597,2026,Nonresident,14,0.0,0.0,
DB1597,2026,Nonresident,13,0.0,0.0,
DB1597,2026,Nonresident,12,0.0,0.0,
DB1597,2026,Nonresident,11,0.0,0.0,
DB1597,2026,Nonresident,10,0.0,0.0,
DB1597,2026,Nonresident,8,0.0,0.0,
DB1597,2026,Nonresident,7,0.0,0.0,
DB1597,2026,Resident,32,0.0,0.0,
DB1597,2026,Resident,31,0.0,0.0,
DB1597,2026,Resident,30,0.0,0.0,
DB1597,2026,Resident,29,0.0,0.0,
DB1597,2026,Resident,28,0.0,0.0,
DB1597,2026,Resident,27,0.0,0.0,
DB1597,2026,Resident,26,0.0,0.0,
DB1597,2026,Resident,25,0.0,0.0,
DB1597,2026,Resident,24,0.0,0.0,
DB1597,2026,Resident,23,0.0,0.0,
DB1597,2026,Resident,22,0.0,0.0,
DB1597,2026,Resident,21,0.0,0.0,
DB1597,2026,Resident,20,0.0,0.0,
DB1597,2026,Resident,19,0.0,0.0,
DB1597,2026,Resident,18,0.0,0.0,
DB1597,2026,Resident,17,0.0,0.0,
DB1597,2026,Resident,16,0.0,0.0,
DB1597,2026,Resident,15,0.0,0.0,
DB1597,2026,Resident,14,0.0,0.0,
DB1597,2026,Resident,13,0.0,0.0,
DB1597,2026,Resident,12,0.0,0.0,
DB1597,2026,Resident,11,0.0,0.0,
DB1597,2026,Resident,10,0.0,0.0,
DB1597,2026,Resident,9,0.0,0.0,
DB1597,2026,Resident,8,0.0,0.0,
DB1597,2026,Resident,7,0.0,0.0,
DB1597,2026,Resident,6,0.0,0.0,
DB1598,2026,Nonresident,32,0.0,0.0,
DB1598,2026,Nonresident,31,0.0,0.0,
DB1598,2026,Nonresident,30,0.0,0.0,
DB1598,2026,Nonresident,29,0.0,0.0,
DB1598,2026,Nonresident,28,0.0,0.0,
DB1598,2026,Nonresident,27,0.0,0.0,
DB1598,2026,Nonresident,26,0.0,0.0,
DB1598,2026,Nonresident,25,0.0,0.0,
DB1598,2026,Nonresident,24,0.0,0.0,
DB1598,2026,Nonresident,23,0.0,0.0,
DB1598,2026,Nonresident,22,0.0,0.0,
DB1598,2026,Nonresident,21,0.0,0.0,
DB1598,2026,Nonresident,20,0.0,0.0,
DB1598,2026,Nonresident,19,0.0,0.0,
DB1598,2026,Nonresident,18,0.0,0.0,
DB1598,2026,Nonresident,17,0.0,0.0,
DB1598,2026,Nonresident,16,0.0,0.0,
DB1598,2026,Nonresident,15,0.0,0.0,
DB1598,2026,Nonresident,14,0.0,0.0,
DB1598,2026,Nonresident,13,0.0,0.0,
DB1598,2026,Nonresident,12,0.0,0.0,
DB1598,2026,Nonresident,11,0.0,0.0,
DB1598,2026,Nonresident,10,0.0,0.0,
DB1598,2026,Nonresident,9,0.0,0.0,
DB1598,2026,Nonresident,8,0.0,0.0,
DB1598,2026,Nonresident,7,0.0,0.0,
DB1598,2026,Nonresident,6,0.0,0.0,
DB1598,2026,Nonresident,5,0.0,0.0,
DB1598,2026,Nonresident,2,0.0,0.0,
DB1598,2026,Resident,32,0.0,0.0,
DB1598,2026,Resident,31,0.0,0.0,
DB1598,2026,Resident,30,0.0,0.0,
DB1598,2026,Resident,29,0.0,0.0,
DB1598,2026,Resident,28,0.0,0.0,
DB1598,2026,Resident,27,0.0,0.0,
DB1598,2026,Resident,26,0.0,0.0,
DB1598,2026,Resident,25,0.0,0.0,
DB1598,2026,Resident,24,0.0,0.0,
DB1598,2026,Resident,23,0.0,0.0,
DB1598,2026,Resident,22,0.0,0.0,
DB1598,2026,Resident,21,0.0,0.0,
DB1598,2026,Resident,20,0.0,0.0,
DB1598,2026,Resident,19,0.0,0.0,
DB1598,2026,Resident,18,0.0,0.0,
DB1598,2026,Resident,17,0.0,0.0,
DB1598,2026,Resident,16,0.0,0.0,
DB1598,2026,Resident,15,0.0,0.0,
DB1598,2026,Resident,14,0.0,0.0,
DB1598,2026,Resident,13,0.0,0.0,
DB1598,2026,Resident,12,0.0,0.0,
DB1598,2026,Resident,11,0.0,0.0,
DB1598,2026,Resident,10,0.0,0.0,
DB1598,2026,Resident,9,0.0,0.0,
DB1598,2026,Resident,8,0.0,0.0,
DB1598,2026,Resident,7,0.0,0.0,
DB1598,2026,Resident,6,0.0,0.0,
DB1599,2026,Nonresident,32,0.0,0.0,
DB1599,2026,Nonresident,31,0.0,0.0,
DB1599,2026,Nonresident,30,0.0,0.0,
DB1599,2026,Nonresident,29,0.0,0.0,
DB1599,2026,Nonresident,28,0.0,0.0,
DB1599,2026,Nonresident,27,0.0,0.0,
DB1599,2026,Nonresident,26,0.0,0.0,
DB1599,2026,Nonresident,25,0.0,0.0,
DB1599,2026,Nonresident,24,0.0,0.0,
DB1599,2026,Nonresident,23,0.0,0.0,
DB1599,2026,Nonresident,22,0.0,0.0,
DB1599,2026,Nonresident,21,0.0,0.0,
DB1599,2026,Nonresident,20,0.0,0.0,
DB1599,2026,Nonresident,19,0.0,0.0,
DB1599,2026,Nonresident,18,0.0,0.0,
DB1599,2026,Nonresident,17,0.0,0.0,
DB1599,2026,Nonresident,16,0.0,0.0,
DB1599,2026,Nonresident,15,0.0,0.0,
DB1599,2026,Nonresident,14,0.0,0.0,
DB1599,2026,Nonresident,13,0.0,0.0,
DB1599,2026,Nonresident,12,0.0,0.0,
DB1599,2026,Nonresident,11,0.0,0.0,
DB1599,2026,Nonresident,10,0.0,0.0,
DB1599,2026,Nonresident,9,0.0,0.0,
DB1599,2026,Nonresident,8,0.0,0.0,
DB1599,2026,Nonresident,7,0.0,0.0,
DB1599,2026,Nonresident,6,0.0,0.0,
DB1599,2026,Nonresident,5,0.0,0.0,
DB1599,2026,Nonresident,4,0.0,0.0,
DB1599,2026,Nonresident,3,0.0,0.0,
DB1599,2026,Resident,32,0.0,0.0,
DB1599,2026,Resident,31,0.0,0.0,
DB1599,2026,Resident,30,0.0,0.0,
DB1599,2026,Resident,29,0.0,0.0,
DB1599,2026,Resident,28,0.0,0.0,
DB1599,2026,Resident,27,0.0,0.0,
DB1599,2026,Resident,26,0.0,0.0,
DB1599,2026,Resident,25,0.0,0.0,
DB1599,2026,Resident,24,0.0,0.0,
DB1599,2026,Resident,23,0.0,0.0,
DB1599,2026,Resident,22,0.0,0.0,
DB1599,2026,Resident,21,0.0,0.0,
DB1599,2026,Resident,20,0.0,0.0,
DB1599,2026,Resident,19,0.0,0.0,
DB1599,2026,Resident,18,0.0,0.0,
DB1599,2026,Resident,17,0.0,0.0,
DB1599,2026,Resident,16,0.0,0.0,
DB1599,2026,Resident,15,0.0,0.0,
DB1599,2026,Resident,14,0.0,0.0,
DB1599,2026,Resident,13,0.0,0.0,
DB1599,2026,Resident,12,0.0,0.0,
DB1599,2026,Resident,11,0.0,0.0,
DB1599,2026,Resident,10,0.0,0.0,
DB1599,2026,Resident,9,0.0,0.0,
DB1599,2026,Resident,8,0.0,0.0,
DB1599,2026,Resident,7,0.0,0.0,
DB1599,2026,Resident,5,0.0,0.0,
DB1600,2026,Nonresident,32,0.0,0.0,
DB1600,2026,Nonresident,31,0.0,0.0,
DB1600,2026,Nonresident,30,0.0,0.0,
DB1600,2026,Nonresident,29,0.0,0.0,
DB1600,2026,Nonresident,28,0.0,0.0,
DB1600,2026,Nonresident,27,0.0,0.0,
DB1600,2026,Nonresident,26,0.0,0.0,
DB1600,2026,Nonresident,25,0.0,0.0,
DB1600,2026,Nonresident,24,0.0,0.0,
DB1600,2026,Nonresident,23,0.0,0.0,
DB1600,2026,Nonresident,22,0.0,0.0,
DB1600,2026,Nonresident,21,0.0,0.0,
DB1600,2026,Nonresident,20,0.0,0.0,
DB1600,2026,Nonresident,19,0.0,0.0,
DB1600,2026,Nonresident,18,0.0,0.0,
DB1600,2026,Nonresident,17,0.0,0.0,
DB1600,2026,Nonresident,16,0.0,0.0,
DB1600,2026,Nonresident,15,0.0,0.0,
DB1600,2026,Nonresident,14,0.0,0.0,
DB1600,2026,Nonresident,13,0.0,0.0,
DB1600,2026,Nonresident,12,0.0,0.0,
DB1600,2026,Nonresident,11,0.0,0.0,
DB1600,2026,Nonresident,10,0.0,0.0,
DB1600,2026,Nonresident,9,0.0,0.0,
DB1600,2026,Nonresident,8,0.0,0.0,
DB1600,2026,Nonresident,7,0.0,0.0,
DB1600,2026,Nonresident,6,0.0,0.0,
DB1600,2026,Nonresident,5,0.0,0.0,
DB1600,2026,Nonresident,4,0.0,0.0,
DB1600,2026,Nonresident,3,0.0,0.0,
DB1600,2026,Nonresident,2,0.0,0.0,
DB1600,2026,Nonresident,1,0.0,0.0,
DB1600,2026,Resident,32,0.0,0.0,
DB1600,2026,Resident,31,0.0,0.0,
DB1600,2026,Resident,30,0.0,0.0,
DB1600,2026,Resident,29,0.0,0.0,
DB1600,2026,Resident,28,0.0,0.0,
DB1600,2026,Resident,27,0.0,0.0,
DB1600,2026,Resident,26,0.0,0.0,
DB1600,2026,Resident,25,0.0,0.0,
DB1600,2026,Resident,24,0.0,0.0,
DB1600,2026,Resident,23,0.0,0.0,
DB1600,2026,Resident,22,0.0,0.0,
DB1600,2026,Resident,21,0.0,0.0,
DB1600,2026,Resident,20,0.0,0.0,
DB1600,2026,Resident,19,0.0,0.0,
DB1600,2026,Resident,18,0.0,0.0,
DB1600,2026,Resident,17,0.0,0.0,
DB1600,2026,Resident,16,0.0,0.0,
DB1600,2026,Resident,15,0.0,0.0,
DB1600,2026,Resident,14,0.0,0.0,
DB1600,2026,Resident,13,0.0,0.0,
DB1600,2026,Resident,12,0.0,0.0,
DB1600,2026,Resident,11,0.0,0.0,
DB1600,2026,Resident,10,0.0,0.0,
DB1600,2026,Resident,9,0.0,0.0,
DB1600,2026,Resident,8,0.0,0.0,
DB1600,2026,Resident,7,0.0,0.0,
DB1600,2026,Resident,5,0.0,0.0,
DB1600,2026,Resident,4,0.0,0.0,
DB1601,2026,Nonresident,32,0.0,0.0,
DB1601,2026,Nonresident,31,0.0,0.0,
DB1601,2026,Nonresident,30,0.0,0.0,
DB1601,2026,Nonresident,29,0.0,0.0,
DB1601,2026,Nonresident,28,0.0,0.0,
DB1601,2026,Nonresident,27,0.0,0.0,
DB1601,2026,Nonresident,26,0.0,0.0,
DB1601,2026,Nonresident,25,0.0,0.0,
DB1601,2026,Nonresident,24,0.0,0.0,
DB1601,2026,Nonresident,23,0.0,0.0,
DB1601,2026,Nonresident,22,0.0,0.0,
DB1601,2026,Nonresident,21,0.0,0.0,
DB1601,2026,Nonresident,20,0.0,0.0,
DB1601,2026,Nonresident,19,0.0,0.0,
DB1601,2026,Nonresident,18,0.0,0.0,
DB1601,2026,Nonresident,17,0.0,0.0,
DB1601,2026,Nonresident,16,0.0,0.0,
DB1601,2026,Nonresident,15,0.0,0.0,
DB1601,2026,Nonresident,14,0.0,0.0,
DB1601,2026,Nonresident,13,0.0,0.0,
DB1601,2026,Nonresident,12,0.0,0.0,
DB1601,2026,Nonresident,11,0.0,0.0,
DB1601,2026,Nonresident,10,0.0,0.0,
DB1601,2026,Nonresident,9,0.0,0.0,
DB1601,2026,Nonresident,8,0.0,0.0,
DB1601,2026,Nonresident,7,0.0,0.0,
DB1601,2026,Nonresident,6,0.0,0.0,
DB1601,2026,Nonresident,5,0.0,0.0,
DB1601,2026,Nonresident,4,0.0,0.0,
DB1601,2026,Nonresident,2,0.0,0.0,
DB1601,2026,Nonresident,1,0.0,0.0,
DB1601,2026,Resident,32,0.0,0.0,
DB1601,2026,Resident,31,0.0,0.0,
DB1601,2026,Resident,30,0.0,0.0,
DB1601,2026,Resident,29,0.0,0.0,
DB1601,2026,Resident,28,0.0,0.0,
DB1601,2026,Resident,27,0.0,0.0,
DB1601,2026,Resident,26,0.0,0.0,
DB1601,2026,Resident,25,0.0,0.0,
DB1601,2026,Resident,24,0.0,0.0,
DB1601,2026,Resident,23,0.0,0.0,
DB1601,2026,Resident,22,0.0,0.0,
DB1601,2026,Resident,21,0.0,0.0,
DB1601,2026,Resident,20,0.0,0.0,
DB1601,2026,Resident,19,0.0,0.0,
DB1601,2026,Resident,18,0.0,0.0,
DB1601,2026,Resident,17,0.0,0.0,
DB1601,2026,Resident,16,0.0,0.0,
DB1601,2026,Resident,15,0.0,0.0,
DB1601,2026,Resident,14,0.0,0.0,
DB1601,2026,Resident,13,0.0,0.0,
DB1601,2026,Resident,12,0.0,0.0,
DB1601,2026,Resident,11,0.0,0.0,
DB1601,2026,Resident,10,0.0,0.0,
DB1601,2026,Resident,9,0.0,0.0,
DB1601,2026,Resident,8,0.0,0.0,
DB1601,2026,Resident,7,0.0,0.0,
DB1601,2026,Resident,6,0.0,0.0,
DB1601,2026,Resident,5,0.0,0.0,
DB1601,2026,Resident,4,0.0,0.0,
DB1602,2026,Nonresident,32,0.0,0.0,
DB1602,2026,Nonresident,31,0.0,0.0,
DB1602,2026,Nonresident,30,0.0,0.0,
DB1602,2026,Nonresident,29,0.0,0.0,
DB1602,2026,Nonresident,28,0.0,0.0,
DB1602,2026,Nonresident,27,0.0,0.0,
DB1602,2026,Nonresident,26,0.0,0.0,
DB1602,2026,Nonresident,25,0.0,0.0,
DB1602,2026,Nonresident,24,0.0,0.0,
DB1602,2026,Nonresident,23,0.0,0.0,
DB1602,2026,Nonresident,22,0.0,0.0,
DB1602,2026,Nonresident,21,0.0,0.0,
DB1602,2026,Nonresident,20,0.0,0.0,
DB1602,2026,Nonresident,19,0.0,0.0,
DB1602,2026,Nonresident,18,0.0,0.0,
DB1602,2026,Nonresident,17,0.0,0.0,
DB1602,2026,Nonresident,16,0.0,0.0,
DB1602,2026,Nonresident,15,0.0,0.0,
DB1602,2026,Nonresident,14,0.0,0.0,
DB1602,2026,Nonresident,13,0.0,0.0,
DB1602,2026,Nonresident,12,0.0,0.0,
DB1602,2026,Nonresident,11,0.0,0.0,
DB1602,2026,Nonresident,10,0.0,0.0,
DB1602,2026,Nonresident,9,0.0,0.0,
DB1602,2026,Nonresident,8,0.0,0.0,
DB1602,2026,Nonresident,7,0.0,0.0,
DB1602,2026,Nonresident,6,0.0,0.0,
DB1602,2026,Nonresident,5,0.0,0.0,
DB1602,2026,Nonresident,4,0.0,0.0,
DB1602,2026,Nonresident,3,0.0,0.0,
DB1602,2026,Nonresident,2,0.0,0.0,
DB1602,2026,Nonresident,1,0.0,0.0,
DB1602,2026,Resident,32,0.0,0.0,
DB1602,2026,Resident,31,0.0,0.0,
DB1602,2026,Resident,30,0.0,0.0,
DB1602,2026,Resident,29,0.0,0.0,
DB1602,2026,Resident,28,0.0,0.0,
DB1602,2026,Resident,27,0.0,0.0,
DB1602,2026,Resident,26,0.0,0.0,
DB1602,2026,Resident,25,0.0,0.0,
DB1602,2026,Resident,24,0.0,0.0,
DB1602,2026,Resident,23,0.0,0.0,
DB1602,2026,Resident,22,0.0,0.0,
DB1602,2026,Resident,21,0.0,0.0,
DB1602,2026,Resident,20,0.0,0.0,
DB1602,2026,Resident,19,0.0,0.0,
DB1602,2026,Resident,18,0.0,0.0,
DB1602,2026,Resident,17,0.0,0.0,
DB1602,2026,Resident,16,0.0,0.0,
DB1602,2026,Resident,15,0.0,0.0,
DB1602,2026,Resident,14,0.0,0.0,
DB1602,2026,Resident,13,0.0,0.0,
DB1602,2026,Resident,12,0.0,0.0,
DB1602,2026,Resident,11,0.0,0.0,
DB1602,2026,Resident,10,0.0,0.0,
DB1602,2026,Resident,9,0.0,0.0,
DB1602,2026,Resident,8,0.0,0.0,
DB1602,2026,Resident,7,0.0,0.0,
DB1602,2026,Resident,6,0.0,0.0,
DB1602,2026,Resident,5,0.0,0.0,
DB1602,2026,Resident,4,0.0,0.0,
DB1603,2026,Nonresident,32,0.0,0.0,
DB1603,2026,Nonresident,31,0.0,0.0,
DB1603,2026,Nonresident,30,0.0,0.0,
DB1603,2026,Nonresident,29,0.0,0.0,
DB1603,2026,Nonresident,28,0.0,0.0,
DB1603,2026,Nonresident,27,0.0,0.0,
DB1603,2026,Nonresident,26,0.0,0.0,
DB1603,2026,Nonresident,25,0.0,0.0,
DB1603,2026,Nonresident,24,0.0,0.0,
DB1603,2026,Nonresident,23,0.0,0.0,
DB1603,2026,Nonresident,22,0.0,0.0,
DB1603,2026,Nonresident,21,0.0,0.0,
DB1603,2026,Nonresident,20,0.0,0.0,
DB1603,2026,Nonresident,19,0.0,0.0,
DB1603,2026,Nonresident,18,0.0,0.0,
DB1603,2026,Nonresident,17,0.0,0.0,
DB1603,2026,Nonresident,16,0.0,0.0,
DB1603,2026,Nonresident,15,0.0,0.0,
DB1603,2026,Nonresident,14,0.0,0.0,
DB1603,2026,Nonresident,13,0.0,0.0,
DB1603,2026,Nonresident,12,0.0,0.0,
DB1603,2026,Nonresident,11,0.0,0.0,
DB1603,2026,Nonresident,10,0.0,0.0,
DB1603,2026,Nonresident,9,0.0,0.0,
DB1603,2026,Nonresident,8,0.0,0.0,
DB1603,2026,Nonresident,7,0.0,0.0,
DB1603,2026,Nonresident,6,0.0,0.0,
DB1603,2026,Nonresident,5,0.0,0.0,
DB1603,2026,Nonresident,4,0.0,0.0,
DB1603,2026,Nonresident,3,0.0,0.0,
DB1603,2026,Nonresident,2,0.0,0.0,
DB1603,2026,Resident,32,0.0,0.0,
DB1603,2026,Resident,31,0.0,0.0,
DB1603,2026,Resident,30,0.0,0.0,
DB1603,2026,Resident,29,0.0,0.0,
DB1603,2026,Resident,28,0.0,0.0,
DB1603,2026,Resident,27,0.0,0.0,
DB1603,2026,Resident,26,0.0,0.0,
DB1603,2026,Resident,25,0.0,0.0,
DB1603,2026,Resident,24,0.0,0.0,
DB1603,2026,Resident,23,0.0,0.0,
DB1603,2026,Resident,22,0.0,0.0,
DB1603,2026,Resident,21,0.0,0.0,
DB1603,2026,Resident,20,0.0,0.0,
DB1603,2026,Resident,19,0.0,0.0,
DB1603,2026,Resident,18,0.0,0.0,
DB1603,2026,Resident,17,0.0,0.0,
DB1603,2026,Resident,16,0.0,0.0,
DB1603,2026,Resident,15,0.0,0.0,
DB1603,2026,Resident,14,0.0,0.0,
DB1603,2026,Resident,13,0.0,0.0,
DB1603,2026,Resident,12,0.0,0.0,
DB1603,2026,Resident,11,0.0,0.0,
DB1603,2026,Resident,10,0.0,0.0,
DB1603,2026,Resident,9,0.0,0.0,
DB1603,2026,Resident,8,0.0,0.0,
DB1603,2026,Resident,7,0.0,0.0,
DB1603,2026,Resident,5,0.0,0.0,
DB1604,2026,Nonresident,32,0.0,0.0,
DB1604,2026,Nonresident,31,0.0,0.0,
DB1604,2026,Nonresident,30,0.0,0.0,
DB1604,2026,Nonresident,29,0.0,0.0,
DB1604,2026,Nonresident,28,0.0,0.0,
DB1604,2026,Nonresident,27,0.0,0.0,
DB1604,2026,Nonresident,26,0.0,0.0,
DB1604,2026,Nonresident,25,0.0,0.0,
DB1604,2026,Nonresident,24,0.0,0.0,
DB1604,2026,Nonresident,23,0.0,0.0,
DB1604,2026,Nonresident,22,0.0,0.0,
DB1604,2026,Nonresident,21,0.0,0.0,
DB1604,2026,Nonresident,20,0.0,0.0,
DB1604,2026,Nonresident,19,0.0,0.0,
DB1604,2026,Nonresident,18,0.0,0.0,
DB1604,2026,Nonresident,17,0.0,0.0,
DB1604,2026,Nonresident,16,0.0,0.0,
DB1604,2026,Nonresident,15,0.0,0.0,
DB1604,2026,Nonresident,14,0.0,0.0,
DB1604,2026,Nonresident,13,0.0,0.0,
DB1604,2026,Nonresident,12,0.0,0.0,
DB1604,2026,Nonresident,11,0.0,0.0,
DB1604,2026,Nonresident,10,0.0,0.0,
DB1604,2026,Nonresident,9,0.0,0.0,
DB1604,2026,Nonresident,8,0.0,0.0,
DB1604,2026,Nonresident,7,0.0,0.0,
DB1604,2026,Nonresident,6,0.0,0.0,
DB1604,2026,Nonresident,5,0.0,0.0,
DB1604,2026,Nonresident,4,0.0,0.0,
DB1604,2026,Nonresident,3,0.0,0.0,
DB1604,2026,Resident,32,0.0,0.0,
DB1604,2026,Resident,31,0.0,0.0,
DB1604,2026,Resident,30,0.0,0.0,
DB1604,2026,Resident,29,0.0,0.0,
DB1604,2026,Resident,28,0.0,0.0,
DB1604,2026,Resident,27,0.0,0.0,
DB1604,2026,Resident,26,0.0,0.0,
DB1604,2026,Resident,25,0.0,0.0,
